Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JANUARY-2019,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1902,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,8J094,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BADGER LTD,0,0,3315,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,Y02961,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,3054,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,Y02533,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,320,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,Y03645,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,381,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,Y02572,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,763,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,Y03007,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,0,0,2808,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1552,0,0,13,0,0,0,0,0,0
MSitAE-JANUARY-2019,AXT02,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHAKESPEARE WALK-IN CENTRE,0,0,4062,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,1523,0,0,3,0,0,0,0,0,0
MSitAE-JANUARY-2019,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,1236,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,10055,740,1832,3858,2,3,1224,0,3457,0,3,1715
MSitAE-JANUARY-2019,RXG,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,140
MSitAE-JANUARY-2019,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,1477,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,303
MSitAE-JANUARY-2019,Y03051,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASTINGS MED P & WALKIN,0,0,1939,0,0,2,0,0,0,0,0,0
MSitAE-JANUARY-2019,RJR,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6137,0,619,1348,0,4,686,0,1952,0,0,778
MSitAE-JANUARY-2019,R1F,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ISLE OF WIGHT NHS TRUST,3559,0,890,810,0,0,437,3,942,0,0,178
MSitAE-JANUARY-2019,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3622,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RD3,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),POOLE HOSPITAL NHS FOUNDATION TRUST,5622,0,1701,869,0,3,160,0,1879,0,0,1513
MSitAE-JANUARY-2019,NNJ,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0,0,1998,0,0,6,0,0,0,0,0,0
MSitAE-JANUARY-2019,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,408,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6109,0,9490,1241,0,27,648,0,2648,0,37,1136
MSitAE-JANUARY-2019,NL7,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,6198,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,690,0,0,4,0,0,0,0,0,0
MSitAE-JANUARY-2019,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19897,0,10133,1587,0,147,89,1,4517,0,0,301
MSitAE-JANUARY-2019,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5431,0,744,451,0,3,91,0,1376,0,0,32
MSitAE-JANUARY-2019,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,4952,0,0,1520,0,0,430,1,1500,0,0,212
MSitAE-JANUARY-2019,Y01231,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,2589,0,0,2,0,0,0,0,0,0
MSitAE-JANUARY-2019,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,2048,0,0,2,0,0,0,0,0,0
MSitAE-JANUARY-2019,Y01069,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3534,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0,0,111,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,18386,0,0,254,0,0,0,0,0,0
MSitAE-JANUARY-2019,R0A,NHS ENGLAND NORTH (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,21980,3703,9394,6206,66,67,1506,0,6985,183,191,1514
MSitAE-JANUARY-2019,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6214,0,1094,1976,0,6,1018,0,2751,0,18,1440
MSitAE-JANUARY-2019,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,281,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,3649,0,831,784,0,0,236,0,1209,0,2,620
MSitAE-JANUARY-2019,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6272,0,8153,2687,0,102,416,0,1930,0,0,214
MSitAE-JANUARY-2019,C82009,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,330,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RBN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10020,0,0,3279,0,0,386,0,4561,0,0,409
MSitAE-JANUARY-2019,RR7,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,8332,0,2574,1031,0,1,281,0,1972,0,0,280
MSitAE-JANUARY-2019,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,4640,0,0,28,0,0,0,0,0,0
MSitAE-JANUARY-2019,RWP,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10574,0,5217,4492,0,1,1602,170,3182,0,0,1148
MSitAE-JANUARY-2019,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,0,0,3326,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RXK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13809,1078,3155,3956,7,0,894,0,3846,33,0,610
MSitAE-JANUARY-2019,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,38
MSitAE-JANUARY-2019,RGR,NHS ENGLAND MIDLANDS AND EAST (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,5962,0,409,839,0,0,110,0,2242,0,0,874
MSitAE-JANUARY-2019,RC1,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),BEDFORD HOSPITAL NHS TRUST,6358,0,815,824,0,0,72,0,2036,0,0,264
MSitAE-JANUARY-2019,Y02666,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY WALK-IN HC,0,0,1406,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RCX,NHS ENGLAND MIDLANDS AND EAST (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5681,0,0,1428,0,0,558,3,2258,0,0,885
MSitAE-JANUARY-2019,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0,0,809,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RXF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,17930,0,3635,3920,0,10,1325,0,4184,0,167,1284
MSitAE-JANUARY-2019,RBD,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3820,0,3900,499,0,0,21,0,1441,0,0,372
MSitAE-JANUARY-2019,RK5,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9183,0,4699,960,0,151,143,0,3265,0,7,402
MSitAE-JANUARY-2019,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1026,0,0,1,0,0,0,0,15,352
MSitAE-JANUARY-2019,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,10050,1154,0,1474,1,0,413,0,2652,0,0,531
MSitAE-JANUARY-2019,NLO01,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,4642,0,0,203,0,0,0,0,0,0
MSitAE-JANUARY-2019,RDD,NHS ENGLAND MIDLANDS AND EAST (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14053,0,0,1234,0,0,418,0,3521,0,0,304
MSitAE-JANUARY-2019,R1D,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2129,0,0,0,0,0,0,0,0,20
MSitAE-JANUARY-2019,RGP,NHS ENGLAND MIDLANDS AND EAST (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5940,0,673,989,0,23,198,0,1575,0,0,582
MSitAE-JANUARY-2019,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4620,0,0,244,0,0,13,0,1664,0,0,444
MSitAE-JANUARY-2019,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0,0,4665,0,0,2,0,0,0,0,0,0
MSitAE-JANUARY-2019,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,0,0,3571,0,0,469,0,0,0,0,0,0
MSitAE-JANUARY-2019,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6056,0,2653,2053,0,1,532,7,2557,0,0,692
MSitAE-JANUARY-2019,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,637,0,0,0,0,0,0,0,1,206
MSitAE-JANUARY-2019,RLT,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,6957,0,0,1566,0,0,616,11,1330,0,0,60
MSitAE-JANUARY-2019,RP5,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12258,0,2690,1452,0,8,395,0,3534,0,389,1085
MSitAE-JANUARY-2019,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5020,0,210,182,0,0,3,0,693,0,0,419
MSitAE-JANUARY-2019,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,4943,0,0,28,0,0,0,0,0,0
MSitAE-JANUARY-2019,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,5856,0,0,4,0,0,0,0,0,0
MSitAE-JANUARY-2019,RMC,NHS ENGLAND NORTH (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,9113,0,1017,1775,0,7,327,0,2355,0,32,825
MSitAE-JANUARY-2019,RV9,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0,0,520,0,0,1,0,0,0,0,0,0
MSitAE-JANUARY-2019,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,4,24
MSitAE-JANUARY-2019,RTF,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9414,0,9588,1256,0,50,5,0,4884,0,53,642
MSitAE-JANUARY-2019,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1970,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,9870,0,1643,1667,0,4,535,0,2813,0,0,331
MSitAE-JANUARY-2019,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,12021,0,0,1130,0,0,165,0,3793,0,0,1621
MSitAE-JANUARY-2019,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,12311,0,9270,2377,0,164,432,1,2932,0,0,1086
MSitAE-JANUARY-2019,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7637,0,3857,1055,0,0,162,6,2128,0,0,1533
MSitAE-JANUARY-2019,NEH06,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HAVERSTOCK HEALTHCARE (CHESHUNT COMMUNITY HOSPITAL),0,0,1676,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RFF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8862,0,0,790,0,0,103,0,2599,0,0,589
MSitAE-JANUARY-2019,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0,0,5388,0,0,31,0,0,0,0,0,39
MSitAE-JANUARY-2019,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12836,1955,6222,3037,0,201,524,0,4670,84,2,618
MSitAE-JANUARY-2019,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0,0,474,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,REP,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1165,0,0,15,0,0,0,0,81,0,33
MSitAE-JANUARY-2019,RBK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,7026,0,2626,2320,0,14,589,0,2197,0,0,807
MSitAE-JANUARY-2019,RCF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,5103,643,92,715,0,0,62,0,1581,0,0,912
MSitAE-JANUARY-2019,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9483,0,0,2299,0,0,614,1,1944,0,0,288
MSitAE-JANUARY-2019,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,7850,0,0,35,0,0,0,0,9,0,202
MSitAE-JANUARY-2019,RRF,NHS ENGLAND NORTH (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7380,0,747,2939,0,15,184,0,2541,0,0,277
MSitAE-JANUARY-2019,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4321,0,0,2,0,0,0,0,0,0
MSitAE-JANUARY-2019,RWE,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19990,1692,0,6319,28,0,1855,0,5254,10,0,3516
MSitAE-JANUARY-2019,RBT,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5956,0,1723,1620,0,4,0,0,2306,0,0,898
MSitAE-JANUARY-2019,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6369,1397,1135,1043,1,0,152,1,2056,7,0,1564
MSitAE-JANUARY-2019,RAE,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10240,0,1300,2733,0,34,333,0,2983,0,107,1741
MSitAE-JANUARY-2019,RGT,NHS ENGLAND MIDLANDS AND EAST (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10815,0,3166,2591,0,0,411,0,3742,0,23,580
MSitAE-JANUARY-2019,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9605,0,829,1587,0,0,830,0,2737,0,0,1323
MSitAE-JANUARY-2019,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",16428,789,10424,7363,2,77,128,8,4607,0,0,389
MSitAE-JANUARY-2019,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13799,0,1429,2413,0,0,628,0,4210,0,0,881
MSitAE-JANUARY-2019,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,2634,0,0,13,0,0,0,0,0,0
MSitAE-JANUARY-2019,RTD,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,10410,1954,8320,1213,45,0,68,0,2387,29,4,2536
MSitAE-JANUARY-2019,RDE,NHS ENGLAND MIDLANDS AND EAST (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,16576,0,6130,2404,0,57,394,0,4955,0,150,2019
MSitAE-JANUARY-2019,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,9045,439,6913,2725,0,410,560,0,2980,0,0,367
MSitAE-JANUARY-2019,RNQ,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8176,0,0,2255,0,0,913,0,2645,0,0,459
MSitAE-JANUARY-2019,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,10099,1997,0,1829,46,0,489,0,3419,9,0,927
MSitAE-JANUARY-2019,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13439,1120,0,3438,5,0,1089,100,3281,18,0,667
MSitAE-JANUARY-2019,RYG,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,10,66
MSitAE-JANUARY-2019,RJE,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15183,462,6310,4257,0,37,937,0,6323,0,0,2981
MSitAE-JANUARY-2019,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2554,0,0,0,0,0,0,0,0,135
MSitAE-JANUARY-2019,RLN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,9546,2118,3234,2508,25,16,498,0,3279,29,0,728
MSitAE-JANUARY-2019,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,9616,0,0,181,0,0,0,0,0,0
MSitAE-JANUARY-2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,8503,0,734,1552,0,0,722,0,2620,0,0,795
MSitAE-JANUARY-2019,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6252,0,0,877,0,0,74,0,2311,0,0,1439
MSitAE-JANUARY-2019,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,11570,0,0,3176,0,0,703,0,3079,0,0,1589
MSitAE-JANUARY-2019,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,0,0,2390,0,0,3,3,0,0,0,0,0
MSitAE-JANUARY-2019,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13019,0,19337,4289,0,367,1272,0,6519,0,0,820
MSitAE-JANUARY-2019,RJL,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,12440,0,0,2430,0,0,723,0,3304,0,0,488
MSitAE-JANUARY-2019,RRK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31935,0,3089,12502,0,73,4724,0,11493,0,1570,3488
MSitAE-JANUARY-2019,Y03571,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,7451,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2019,RQ8,NHS ENGLAND MIDLANDS AND EAST (EAST),MID ESSEX HOSPITAL SERVICES NHS TRUST,8452,0,443,1987,0,29,405,5,2333,0,0,834
