Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-NOVEMBER-2020,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,10130,0,3225,0,0,666,2964,0,21,0,0,0,735,25,2476,0,0,739
MSitAE-NOVEMBER-2020,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,12208,0,3164,0,0,370,0,0,0,0,0,0,29,0,4417,0,0,1005
MSitAE-NOVEMBER-2020,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,4433,0,0,0,0,0,1175,0,0,0,0,0,230,5,1354,0,0,272
MSitAE-NOVEMBER-2020,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5248,0,533,0,0,0,1087,0,0,0,0,0,532,0,1630,0,0,637
MSitAE-NOVEMBER-2020,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,9,490
MSitAE-NOVEMBER-2020,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,9180,0,3118,0,0,0,2206,0,0,0,0,0,571,1,3041,0,0,681
MSitAE-NOVEMBER-2020,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,4907,0,6258,329,0,185,2284,0,0,49,0,0,1078,83,2031,0,0,674
MSitAE-NOVEMBER-2020,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,2842,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,5384,0,2247,0,0,0,1315,0,0,0,0,0,547,17,1840,0,0,91
MSitAE-NOVEMBER-2020,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,18,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,10005,1062,1468,0,0,0,0,0,0,0,0,0,572,7,3825,4,0,1701
MSitAE-NOVEMBER-2020,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,6442,0,0,0,0,0,0,0,0,0,0,0,471,0,1812,0,0,291
MSitAE-NOVEMBER-2020,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
MSitAE-NOVEMBER-2020,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,4608,0,0,524,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,2917,0,0,544,0,0,11,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,NQ106,NHS ENGLAND EAST OF ENGLAND ,FRYATT HOSPITAL,0,0,326,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
MSitAE-NOVEMBER-2020,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8645,0,0,0,0,0,2905,0,0,0,0,0,937,0,2487,0,0,1009
MSitAE-NOVEMBER-2020,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,2656,0,0,1852,0,0,0,0,0,0,0,0,0,0,0,8
MSitAE-NOVEMBER-2020,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12030,1292,128,0,0,0,0,0,0,0,0,0,16,0,4303,0,0,3083
MSitAE-NOVEMBER-2020,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,9176,0,4069,0,0,0,1703,0,0,0,0,0,510,33,1393,0,0,222
MSitAE-NOVEMBER-2020,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11638,0,0,0,0,0,3020,0,0,0,0,0,462,0,3154,0,0,1140
MSitAE-NOVEMBER-2020,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,3275,0,0,0,0,0,741,0,0,0,0,0,113,0,914,0,0,148
MSitAE-NOVEMBER-2020,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,6128,0,0,0,0,0,0,0,0,0,0,0,641,0,2229,0,0,397
MSitAE-NOVEMBER-2020,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,5188,0,0,444,0,0,10,0,0,2,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8466,679,3665,0,0,0,2441,0,12,0,0,0,660,0,2688,0,0,2177
MSitAE-NOVEMBER-2020,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
MSitAE-NOVEMBER-2020,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5082,0,0,0,0,0,544,0,0,0,0,0,19,0,2211,0,0,342
MSitAE-NOVEMBER-2020,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,7695,0,542,0,0,0,573,0,0,0,0,0,225,0,2630,0,0,452
MSitAE-NOVEMBER-2020,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,17,0,0,1128,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,6323,0,0,0,0,0,1460,0,0,0,0,0,560,2,1977,0,0,365
MSitAE-NOVEMBER-2020,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,434,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
MSitAE-NOVEMBER-2020,NQ108,NHS ENGLAND EAST OF ENGLAND ,CLACTON HOSPITAL,0,0,1804,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
MSitAE-NOVEMBER-2020,M85813,NHS ENGLAND MIDLANDS ,BIRMINGHAM WIC,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
MSitAE-NOVEMBER-2020,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,3331,260,712,106,0,0,450,0,0,1,0,0,80,0,1121,0,0,657
MSitAE-NOVEMBER-2020,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,8358,440,2268,0,0,0,927,0,0,0,0,0,113,0,3055,0,0,599
MSitAE-NOVEMBER-2020,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7562,0,0,428,0,0,1544,0,0,0,0,0,399,11,2483,0,0,616
MSitAE-NOVEMBER-2020,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,5706,0,2171,0,0,117,1737,0,0,0,0,0,452,2,2537,0,0,760
MSitAE-NOVEMBER-2020,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,4772,0,754,0,0,0,796,0,1,0,0,0,216,0,1234,0,0,128
MSitAE-NOVEMBER-2020,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
MSitAE-NOVEMBER-2020,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5145,0,0,0,0,0,1305,0,0,0,0,0,414,23,2226,0,0,525
MSitAE-NOVEMBER-2020,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,8239,0,4329,0,0,0,2297,0,132,0,0,0,688,7,3782,0,18,764
MSitAE-NOVEMBER-2020,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,13263,0,2564,0,0,0,0,0,0,0,0,0,1920,1,3364,0,93,441
MSitAE-NOVEMBER-2020,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,623,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12034,0,1641,0,0,0,1118,0,8,0,0,0,239,2,4124,0,0,396
MSitAE-NOVEMBER-2020,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,28,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,4,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,4021,0,1638,0,0,0,928,0,15,0,0,0,418,0,1438,0,0,207
MSitAE-NOVEMBER-2020,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,6878,0,6112,0,0,0,549,0,8,0,0,0,0,0,4443,0,10,842
MSitAE-NOVEMBER-2020,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,6083,0,1243,0,0,0,1420,0,30,0,0,0,365,50,1759,0,27,793
MSitAE-NOVEMBER-2020,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9984,0,0,0,0,0,735,0,0,0,0,0,213,1,2822,0,0,851
MSitAE-NOVEMBER-2020,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,6288,1320,5433,29,0,209,2296,5,56,3,0,0,734,0,2357,75,55,2239
MSitAE-NOVEMBER-2020,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,8458,0,3331,0,0,0,1991,0,2,0,0,0,410,0,3968,0,0,297
MSitAE-NOVEMBER-2020,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,855,0,0,0,0,0,16,0,0,0,0,0,0,0,77,0,11
MSitAE-NOVEMBER-2020,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,5541,0,0,231,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,8321,0,607,0,0,0,2763,0,11,0,0,0,1156,39,2568,0,23,1265
MSitAE-NOVEMBER-2020,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4032,0,1620,166,0,21,769,0,0,18,0,0,153,0,1889,0,0,835
MSitAE-NOVEMBER-2020,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3437,0,2013,0,0,13,322,0,0,0,0,0,7,0,1216,0,0,219
MSitAE-NOVEMBER-2020,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,2291,0,1413,0,0,0,536,0,0,0,0,0,239,0,929,0,0,226
MSitAE-NOVEMBER-2020,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13780,279,5271,0,0,50,2950,0,0,0,0,0,783,2,4903,0,0,1594
MSitAE-NOVEMBER-2020,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67
MSitAE-NOVEMBER-2020,RXH,NHS ENGLAND SOUTH EAST ,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,10492,1535,0,0,0,0,2290,2,0,0,0,0,718,0,3228,23,0,331
MSitAE-NOVEMBER-2020,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,10635,1578,0,0,0,0,2922,28,0,0,0,0,985,201,3645,7,0,791
MSitAE-NOVEMBER-2020,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2020,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,11229,0,5761,640,0,1117,2922,0,318,133,0,29,1055,69,3701,0,0,449
MSitAE-NOVEMBER-2020,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,7803,0,1148,19,0,0,915,0,0,1,0,0,138,0,2797,0,0,295
MSitAE-NOVEMBER-2020,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7439,96,2332,0,0,76,0,0,0,0,0,0,338,66,2426,0,760,0
MSitAE-NOVEMBER-2020,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5374,0,1119,0,0,0,1067,0,2,0,0,0,202,0,2351,0,0,737
MSitAE-NOVEMBER-2020,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,16695,2221,3708,0,0,0,5052,33,20,0,0,0,1730,0,5324,28,6,857
MSitAE-NOVEMBER-2020,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7676,0,0,25,0,0,2053,0,0,0,0,0,677,5,1702,0,0,324
MSitAE-NOVEMBER-2020,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,77
