Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-SEPTEMBER-2019,RY8,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6573,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,1209,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,210,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,C82010,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,292,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,4309,0,0,7,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,NLO01,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,1763,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6411,0,11433,1745,0,125,717,8,2242,0,56,1331
MSitAE-SEPTEMBER-2019,Y02961,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,3427,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y02533,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,335,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1221,0,0,9,0,0,0,0,11,378
MSitAE-SEPTEMBER-2019,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,0,0,3776,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,7016,1223,5371,2229,0,128,614,0,3084,786,0,751
MSitAE-SEPTEMBER-2019,C82009,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,456,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RY7,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4772,0,0,12,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y02532,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1606,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,783,0,0,8,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0,0,157,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,1339,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y03645,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,396,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RBQ,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,199
MSitAE-SEPTEMBER-2019,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,4068,0,970,605,0,0,92,0,1118,0,0,561
MSitAE-SEPTEMBER-2019,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,4829,0,0,42,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4928,0,0,252,0,0,6,0,1436,0,0,524
MSitAE-SEPTEMBER-2019,NL7,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,5733,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y01231,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,2728,0,0,25,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y01069,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3199,0,0,2,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RFS,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6116,0,1706,1834,0,0,319,0,2293,0,0,810
MSitAE-SEPTEMBER-2019,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3424,0,0,2,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RJR,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5982,0,761,1136,0,5,526,0,1795,0,0,912
MSitAE-SEPTEMBER-2019,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0,0,3238,0,0,32,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10179,0,0,621,0,0,57,0,1627,0,0,194
MSitAE-SEPTEMBER-2019,Y03051,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASTINGS MED P & WALKIN,0,0,1653,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,13089,0,0,1502,0,0,110,0,3826,0,0,1250
MSitAE-SEPTEMBER-2019,AQN04,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PHL LYMINGTON UTC,0,0,2643,0,0,30,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,0,0,3122,0,0,250,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RGP,NHS ENGLAND EAST OF ENGLAND (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6709,0,328,1055,0,15,137,0,1510,0,0,508
MSitAE-SEPTEMBER-2019,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,1539,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0,0,729,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RDD,NHS ENGLAND EAST OF ENGLAND (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11436,0,0,1033,0,0,305,0,2996,0,0,244
MSitAE-SEPTEMBER-2019,RNZ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY NHS FOUNDATION TRUST,4480,303,1455,529,0,0,130,0,1188,0,0,786
MSitAE-SEPTEMBER-2019,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,474,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RNU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2963,0,0,89,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,13972,2043,4320,2976,57,15,431,0,4183,31,0,747
MSitAE-SEPTEMBER-2019,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13350,1207,0,2917,3,0,1032,4,3888,32,0,423
MSitAE-SEPTEMBER-2019,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,9847,881,2119,0,0,0,1156,0,3210,0,0,1502
MSitAE-SEPTEMBER-2019,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8422,0,0,310,0,0,24,0,2427,0,0,532
MSitAE-SEPTEMBER-2019,AC008,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,0,0,942,0,0,2,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3297,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,R1D,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2802,0,0,2,0,0,0,0,0,10
MSitAE-SEPTEMBER-2019,RGR,NHS ENGLAND EAST OF ENGLAND (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,6321,0,288,0,0,0,80,0,2002,0,0,632
MSitAE-SEPTEMBER-2019,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3123,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,9354,0,0,179,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),THE ROTHERHAM NHS FOUNDATION TRUST,8536,0,0,0,0,0,431,2,1619,0,0,221
MSitAE-SEPTEMBER-2019,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,8119,0,2502,953,0,1,167,0,1781,0,0,279
MSitAE-SEPTEMBER-2019,RNA,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,9323,0,5146,2408,0,52,747,5,2416,0,0,878
MSitAE-SEPTEMBER-2019,RWP,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11004,0,6004,3784,0,13,1117,47,3156,0,0,1093
MSitAE-SEPTEMBER-2019,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,2527,0,0,10,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RVY,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7275,0,3154,1135,0,45,308,5,2576,0,0,81
MSitAE-SEPTEMBER-2019,RY4,NHS ENGLAND EAST OF ENGLAND (EAST),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1024,0,0,3,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RW4,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2392,0,0,0,0,0,0,0,0,128
MSitAE-SEPTEMBER-2019,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1968,0,0,32,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RBS,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5243,0,0,573,0,0,0,0,1054,0,0,245
MSitAE-SEPTEMBER-2019,RNQ,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8019,0,0,0,0,0,433,0,2432,0,0,382
MSitAE-SEPTEMBER-2019,RD3,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),POOLE HOSPITAL NHS FOUNDATION TRUST,5713,0,2149,0,0,0,212,1,1703,0,0,1406
MSitAE-SEPTEMBER-2019,RJC,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6235,0,748,933,0,0,103,0,1787,0,0,241
MSitAE-SEPTEMBER-2019,RBN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10233,0,0,2273,0,0,280,0,4535,0,0,393
MSitAE-SEPTEMBER-2019,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),GOOLE & DISTRICT HOSPITAL,0,0,1579,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4334,0,828,310,0,0,5,0,1097,0,0,501
MSitAE-SEPTEMBER-2019,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,9299,0,1718,2968,0,9,431,1,2450,0,0,220
MSitAE-SEPTEMBER-2019,Y02676,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON STATION HEALTH CENTRE,0,0,1967,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RL4,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,12368,0,8228,2249,0,113,155,1,2871,0,0,925
MSitAE-SEPTEMBER-2019,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9057,0,0,2016,0,0,410,2,1971,0,0,374
MSitAE-SEPTEMBER-2019,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0,0,6474,0,0,55,0,0,0,0,0,38
MSitAE-SEPTEMBER-2019,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2799,0,0,21,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RGN,NHS ENGLAND EAST OF ENGLAND (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,13349,0,891,3372,0,1,317,0,3701,0,4,1777
MSitAE-SEPTEMBER-2019,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4706,0,226,119,0,0,0,0,694,0,0,268
MSitAE-SEPTEMBER-2019,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4485,0,0,15,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RX1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16151,1887,232,0,0,0,1428,0,3758,0,0,3327
MSitAE-SEPTEMBER-2019,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,4821,0,0,16,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3464,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RJN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,4236,0,202,886,0,0,114,0,941,0,0,320
MSitAE-SEPTEMBER-2019,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6640,0,851,2390,0,24,863,0,2398,0,3,1234
MSitAE-SEPTEMBER-2019,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13153,0,0,1734,0,0,207,0,2857,0,0,1339
MSitAE-SEPTEMBER-2019,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,7205,0,0,26,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,0,0,4949,0,0,233,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,3040,0,0,43,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,NR3,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4934,0,0,11,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RWD,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12508,0,2523,4048,0,0,1067,0,3913,0,0,1209
MSitAE-SEPTEMBER-2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,8798,0,800,748,0,0,344,0,2547,0,0,793
MSitAE-SEPTEMBER-2019,RQ6,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,9645,354,9970,2492,0,33,809,0,2502,0,0,1379
MSitAE-SEPTEMBER-2019,NLT02,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),CLEVEDON HOSPITAL,0,0,1467,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RWE,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20227,1692,0,6222,41,0,1328,0,4855,7,0,3406
MSitAE-SEPTEMBER-2019,NQ108,NHS ENGLAND EAST OF ENGLAND (EAST),CLACTON HOSPITAL,0,0,2843,0,0,1,1,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,9851,1424,0,2021,75,0,267,2,3413,34,0,1608
MSitAE-SEPTEMBER-2019,RXR,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),EAST LANCASHIRE HOSPITALS NHS TRUST,9614,212,5880,2248,0,220,212,6,3606,0,19,1474
MSitAE-SEPTEMBER-2019,RLQ,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WYE VALLEY NHS TRUST,5549,0,357,1246,0,0,121,0,1535,0,0,222
MSitAE-SEPTEMBER-2019,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,26
MSitAE-SEPTEMBER-2019,RQ3,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5038,0,0,874,0,0,0,0,1071,0,0,228
MSitAE-SEPTEMBER-2019,RRF,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7519,0,4711,1264,0,38,385,0,2893,0,0,292
MSitAE-SEPTEMBER-2019,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11386,0,0,2976,0,0,515,0,2887,0,0,1509
MSitAE-SEPTEMBER-2019,RBK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,6851,0,4129,1766,0,0,283,0,2128,0,0,728
MSitAE-SEPTEMBER-2019,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6846,1207,892,1641,1,0,282,0,2470,2,0,884
MSitAE-SEPTEMBER-2019,NQ106,NHS ENGLAND EAST OF ENGLAND (EAST),FRYATT HOSPITAL,0,0,638,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RN3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,7127,0,4642,2203,0,130,732,2,2203,0,0,1375
MSitAE-SEPTEMBER-2019,RDU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",FRIMLEY HEALTH NHS FOUNDATION TRUST,19957,0,0,0,0,0,214,0,5116,0,0,1840
MSitAE-SEPTEMBER-2019,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10428,0,1011,2118,0,18,1097,1,3104,0,0,1153
MSitAE-SEPTEMBER-2019,RC9,NHS ENGLAND EAST OF ENGLAND (EAST),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8888,0,4043,0,0,0,42,0,3222,0,0,918
MSitAE-SEPTEMBER-2019,NMH01,NHS ENGLAND EAST OF ENGLAND (EAST),NORWICH PRACTICES LTD,0,0,4993,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2019,RBL,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7691,0,3512,2727,0,4,939,0,2093,0,0,1804
MSitAE-SEPTEMBER-2019,RWH,NHS ENGLAND EAST OF ENGLAND (EAST),EAST AND NORTH HERTFORDSHIRE NHS TRUST,9403,0,4638,2081,0,15,203,0,3331,0,0,867
MSitAE-SEPTEMBER-2019,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,13480,850,3866,2372,0,13,132,0,3673,0,805,0
MSitAE-SEPTEMBER-2019,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6287,0,0,1145,0,0,19,0,2181,0,0,547
MSitAE-SEPTEMBER-2019,RMP,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8164,0,2609,1345,0,0,165,0,1802,0,0,361
