Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-SEPTEMBER-2021,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
MSitAE-SEPTEMBER-2021,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8872,0,0,451,0,0,2781,0,0,0,0,0,254,0,2574,0,0,422
MSitAE-SEPTEMBER-2021,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8199,673,3088,1319,0,173,0,0,0,0,0,0,1030,0,3534,0,52,1650
MSitAE-SEPTEMBER-2021,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
MSitAE-SEPTEMBER-2021,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8594,1118,2590,0,0,0,3376,0,56,0,0,0,572,0,3143,829,0,655
MSitAE-SEPTEMBER-2021,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14841,0,0,0,0,0,3222,0,0,0,0,0,687,0,2912,0,0,859
MSitAE-SEPTEMBER-2021,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,NQT10,NHS ENGLAND SOUTH EAST ,ASSURA READING LLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,94
MSitAE-SEPTEMBER-2021,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8418,0,0,440,0,0,0,0,0,0,0,0,881,0,2130,0,0,408
MSitAE-SEPTEMBER-2021,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2144,0,0,67,0,0,43,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MSitAE-SEPTEMBER-2021,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5707,0,9481,0,0,0,3357,0,281,0,0,0,805,373,2045,0,18,963
MSitAE-SEPTEMBER-2021,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3038,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7106,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13333,1225,6947,337,0,0,5466,179,113,27,0,0,1440,12,3052,0,0,449
MSitAE-SEPTEMBER-2021,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,1741,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1212,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2235,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7625,0,0,643,0,0,307,0,0,3,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12168,0,5564,420,0,24,5076,0,12,106,0,0,1062,36,3438,0,0,1296
MSitAE-SEPTEMBER-2021,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1809,0,0,60,0,0,17,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,844,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10134,0,851,162,0,0,1910,0,0,17,0,0,714,0,2660,0,0,420
MSitAE-SEPTEMBER-2021,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5559,0,2952,200,0,20,2943,0,8,97,0,0,645,85,1871,0,0,1100
MSitAE-SEPTEMBER-2021,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13112,0,6286,166,0,1132,3867,0,28,0,0,13,994,16,5282,0,0,789
MSitAE-SEPTEMBER-2021,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10188,0,0,118,0,0,1420,0,0,0,0,0,157,3,1744,0,0,177
MSitAE-SEPTEMBER-2021,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9962,0,5594,168,0,0,4553,0,63,53,0,0,367,0,3954,0,0,332
MSitAE-SEPTEMBER-2021,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11716,0,7,127,0,302,3337,0,0,26,0,0,423,0,3406,0,0,1114
MSitAE-SEPTEMBER-2021,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,303,0,0,1657,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10454,0,0,0,0,760,2876,0,0,0,0,49,227,8,2179,0,0,274
MSitAE-SEPTEMBER-2021,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6286,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
MSitAE-SEPTEMBER-2021,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4796,0,0,244,0,0,544,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,27,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5582,0,0,0,0,0,1529,0,0,0,0,0,0,0,1046,0,0,210
MSitAE-SEPTEMBER-2021,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,M85813,NHS ENGLAND MIDLANDS ,BIRMINGHAM WIC,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,129,0,0,1481,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15578,0,16641,163,0,0,7406,0,2935,36,0,0,927,39,4299,0,286,1664
MSitAE-SEPTEMBER-2021,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,911,0,0,0,0,0,10,0,0,0,0,0,0,0,4,501
MSitAE-SEPTEMBER-2021,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5653,0,2313,263,0,94,1252,0,24,35,0,2,316,6,2312,0,0,544
MSitAE-SEPTEMBER-2021,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,4928,0,0,412,0,0,808,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8592,0,3949,0,0,0,3006,0,1055,0,0,0,751,8,2568,0,0,1200
MSitAE-SEPTEMBER-2021,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1120,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,30,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,97,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5851,0,6139,0,0,779,3072,0,725,0,0,67,614,4,1527,0,0,488
MSitAE-SEPTEMBER-2021,RBZ,NHS ENGLAND SOUTH WEST ,NORTHERN DEVON HEALTHCARE NHS TRUST,4511,0,0,329,0,0,1160,0,0,37,0,0,330,1,1179,0,0,426
MSitAE-SEPTEMBER-2021,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4375,291,1247,259,0,0,1311,0,0,117,0,0,192,0,1235,0,0,789
MSitAE-SEPTEMBER-2021,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34081,0,202,2,0,0,15248,0,0,1,0,0,4966,47,9941,0,0,3597
MSitAE-SEPTEMBER-2021,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12386,1260,6729,330,0,155,3646,9,86,106,0,0,305,0,4156,24,0,1363
MSitAE-SEPTEMBER-2021,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6041,0,1700,162,0,197,1265,0,13,0,0,0,337,0,1587,0,0,136
MSitAE-SEPTEMBER-2021,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,6658,0,0,355,0,0,38,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7253,0,3998,521,0,136,2351,0,91,79,0,0,784,5,2827,0,0,763
MSitAE-SEPTEMBER-2021,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
MSitAE-SEPTEMBER-2021,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5296,0,0,0,0,0,581,0,0,0,0,0,45,0,1759,0,0,316
MSitAE-SEPTEMBER-2021,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5608,0,2705,6,0,36,1391,0,23,0,0,0,532,0,1782,0,0,570
MSitAE-SEPTEMBER-2021,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8019,0,5001,539,0,86,2267,0,59,121,0,0,294,0,1695,0,0,536
MSitAE-SEPTEMBER-2021,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,1055,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4161,0,0,591,0,0,12,0,0,0,0,0,0,0,0,10
MSitAE-SEPTEMBER-2021,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9556,0,5094,26,0,46,2059,0,490,7,0,6,456,10,3416,0,8,386
MSitAE-SEPTEMBER-2021,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10843,0,6557,221,0,137,4182,0,833,33,0,17,1039,23,4743,0,9,801
MSitAE-SEPTEMBER-2021,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13676,2181,11577,0,0,0,8898,271,1533,0,0,0,1266,454,4014,0,0,782
MSitAE-SEPTEMBER-2021,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7295,0,406,0,0,5,2665,0,15,0,0,0,554,0,2324,0,7,1535
MSitAE-SEPTEMBER-2021,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,4911,0,0,403,0,0,707,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7733,0,0,393,0,0,0,0,0,0,0,0,477,0,2560,0,0,477
MSitAE-SEPTEMBER-2021,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11516,0,4613,82,0,253,5858,0,800,0,0,15,868,36,3160,0,100,1511
MSitAE-SEPTEMBER-2021,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6742,0,8536,0,0,12,2802,0,161,0,0,1,299,3,1833,0,0,1152
MSitAE-SEPTEMBER-2021,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18758,0,10347,846,0,0,0,0,0,0,0,0,806,8,2582,0,0,387
MSitAE-SEPTEMBER-2021,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7858,0,3327,540,0,55,2929,0,1,207,0,0,490,9,2382,0,0,1591
MSitAE-SEPTEMBER-2021,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,6790,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3399,0,10867,0,0,0,0,0,0,0,0,0,233,5,1348,0,552,2069
MSitAE-SEPTEMBER-2021,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8985,799,7371,463,2,964,3832,0,54,186,0,12,888,5,2988,0,0,2659
MSitAE-SEPTEMBER-2021,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
MSitAE-SEPTEMBER-2021,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10488,1226,0,963,0,0,2758,84,0,240,0,0,158,0,3343,19,0,1318
MSitAE-SEPTEMBER-2021,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13139,0,4211,0,0,0,4861,0,4,0,0,0,1098,0,2896,0,424,678
MSitAE-SEPTEMBER-2021,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6318,0,0,169,0,0,2252,0,0,49,0,0,976,58,2422,0,0,448
MSitAE-SEPTEMBER-2021,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3606,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5088,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,144
MSitAE-SEPTEMBER-2021,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
MSitAE-SEPTEMBER-2021,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2021,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5910,0,0,0,0,0,1571,0,0,0,0,0,0,0,979,0,0,259
MSitAE-SEPTEMBER-2021,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,1588,0,0,0,0,0,85,0,0,0,0,0,0,0,2,191
MSitAE-SEPTEMBER-2021,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,18353,0,4701,120,0,23,0,0,0,0,0,0,2015,0,3076,0,170,883
MSitAE-SEPTEMBER-2021,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,18246,1497,8100,2260,0,138,7335,0,1877,673,0,6,1555,97,6778,37,585,1428
MSitAE-SEPTEMBER-2021,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4927,0,281,271,0,11,427,0,0,24,0,0,6,0,772,0,0,212
MSitAE-SEPTEMBER-2021,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9918,0,6168,0,0,298,4942,0,52,0,0,1,346,3,2826,0,0,173
MSitAE-SEPTEMBER-2021,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12272,0,4965,0,0,3093,5872,0,0,0,0,0,1949,57,4884,0,0,944
MSitAE-SEPTEMBER-2021,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4063,0,1781,78,0,258,1493,0,1,10,0,0,77,2,1370,0,0,408
MSitAE-SEPTEMBER-2021,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14696,1958,0,0,0,0,5671,80,0,0,0,0,1292,456,3831,5,0,592
MSitAE-SEPTEMBER-2021,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6677,0,8704,49,0,266,2971,0,438,18,0,11,2035,90,2334,0,382,1276
MSitAE-SEPTEMBER-2021,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16102,0,2160,0,0,0,3242,0,5,0,0,0,0,0,4470,0,0,756
MSitAE-SEPTEMBER-2021,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13266,1494,560,0,0,0,4263,0,7,0,0,0,752,0,3547,124,16,3560
MSitAE-SEPTEMBER-2021,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8716,0,10390,0,0,0,1542,0,256,0,0,0,0,0,4953,0,27,887
MSitAE-SEPTEMBER-2021,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8363,0,5011,0,0,0,3293,0,27,0,0,0,784,20,2429,0,0,327
MSitAE-SEPTEMBER-2021,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,969,0,0,85,0,0,26,0,0,0,0,0,0,0,78,0,21
MSitAE-SEPTEMBER-2021,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11338,1472,6365,7,0,255,5618,71,217,3,0,0,871,2,3012,75,22,2113
