Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-AUGUST-2020,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12544,0,0,0,0,0,2479,0,0,0,0,0,123,0,3880,0,0,1260
MSitAE-AUGUST-2020,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,3586,0,0,567,0,0,20,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9122,504,2188,0,0,0,0,0,0,0,0,0,418,0,3402,0,24,1824
MSitAE-AUGUST-2020,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,11812,0,3024,0,0,0,1671,0,0,0,0,0,262,0,3168,0,230,246
MSitAE-AUGUST-2020,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,1821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2659,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,32,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6197,1141,3070,0,0,0,1629,0,22,0,0,0,605,0,2838,736,0,750
MSitAE-AUGUST-2020,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,9,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,14,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11129,1046,5546,0,0,0,725,9,80,0,0,0,34,0,3955,18,0,1090
MSitAE-AUGUST-2020,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,6858,0,0,259,0,0,10,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6927,0,474,0,0,296,1766,0,11,0,0,0,195,0,2416,0,10,1123
MSitAE-AUGUST-2020,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,5115,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5757,0,9741,0,0,0,1303,0,107,0,0,0,208,0,2040,0,34,935
MSitAE-AUGUST-2020,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,8778,1046,2988,0,0,448,467,13,0,0,0,0,33,0,3198,8,4,2091
MSitAE-AUGUST-2020,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6033,0,1150,0,0,0,840,0,0,0,0,0,120,0,2344,0,0,585
MSitAE-AUGUST-2020,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,8753,0,3448,0,0,228,1340,0,6,0,0,0,519,0,1992,0,73,1550
MSitAE-AUGUST-2020,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,18257,2348,5364,0,0,0,3034,24,19,0,0,0,542,0,5747,120,87,705
MSitAE-AUGUST-2020,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7934,0,0,0,0,0,1039,0,0,0,0,0,90,0,3044,0,0,1466
MSitAE-AUGUST-2020,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2283,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,910,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11121,249,259,13,0,0,1075,0,0,1,0,0,204,3,2487,9,0,154
MSitAE-AUGUST-2020,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6140,0,1289,0,0,0,990,0,4,0,0,0,77,0,2473,0,0,547
MSitAE-AUGUST-2020,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,9843,0,4608,0,0,0,1717,0,129,0,0,0,317,3,3715,0,7,813
MSitAE-AUGUST-2020,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10124,0,0,0,0,0,1941,0,0,0,0,0,965,2,3261,0,0,791
MSitAE-AUGUST-2020,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,29860,0,1375,0,0,0,4434,0,0,0,0,0,548,2,10344,0,0,2984
MSitAE-AUGUST-2020,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3218,0,0,288,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9621,0,7099,2,0,11,3403,0,198,0,0,0,874,0,3561,0,0,885
MSitAE-AUGUST-2020,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3309,0,9231,0,0,0,0,0,0,0,0,0,23,0,1281,0,281,1432
MSitAE-AUGUST-2020,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9957,0,0,0,0,0,824,0,0,0,0,0,282,0,2547,0,0,1112
MSitAE-AUGUST-2020,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9524,0,4239,0,0,0,2014,0,5,0,0,0,168,0,3944,0,0,306
MSitAE-AUGUST-2020,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,15112,1244,0,0,0,0,3754,18,0,0,0,0,723,0,4014,4,0,2807
MSitAE-AUGUST-2020,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,9793,0,4219,0,0,0,923,0,0,0,0,0,178,22,1483,0,0,209
MSitAE-AUGUST-2020,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,72
MSitAE-AUGUST-2020,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,12015,0,0,0,0,0,1467,0,0,0,0,0,236,0,3021,0,0,335
MSitAE-AUGUST-2020,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3758,0,0,0,0,0,83,0,0,0,0,0,0,0,602,0,0,197
MSitAE-AUGUST-2020,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7251,0,3628,0,0,27,716,0,17,0,0,0,133,0,3012,0,0,161
MSitAE-AUGUST-2020,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8069,0,3537,0,0,42,494,0,25,0,0,0,35,0,2870,0,7,327
MSitAE-AUGUST-2020,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5976,0,2521,0,0,0,553,0,0,0,0,0,84,0,2431,0,0,845
MSitAE-AUGUST-2020,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,1445,0,0,94,0,0,0,0,0,94,0,0,0,0,0,0
MSitAE-AUGUST-2020,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12935,370,6313,0,0,0,4146,0,108,0,0,0,525,0,5034,0,0,1997
MSitAE-AUGUST-2020,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7227,0,0,0,0,0,0,0,0,0,0,0,218,0,2609,0,0,366
MSitAE-AUGUST-2020,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9323,561,2103,0,0,0,1178,0,0,0,0,0,101,0,3029,0,0,699
MSitAE-AUGUST-2020,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,11902,1610,0,0,0,0,2401,19,0,0,0,0,497,68,3843,4,0,797
MSitAE-AUGUST-2020,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,25822,0,2268,0,0,0,2460,0,37,0,0,0,204,1,8707,0,421,1371
MSitAE-AUGUST-2020,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,3848,0,3986,0,0,219,824,0,14,0,0,0,317,1,1261,0,0,363
MSitAE-AUGUST-2020,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,4913,332,11,0,0,0,514,0,0,0,0,0,11,0,1266,0,0,357
MSitAE-AUGUST-2020,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9603,0,2479,0,0,127,1268,0,0,0,0,0,255,0,3496,0,0,541
MSitAE-AUGUST-2020,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,711,0,0,0,0,0,18,0,0,0,0,0,0,0,63,0,19
MSitAE-AUGUST-2020,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15339,0,7692,0,0,0,4610,0,10,0,0,0,236,2,4478,0,59,1204
MSitAE-AUGUST-2020,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
MSitAE-AUGUST-2020,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,7058,0,0,0,0,0,371,0,0,0,0,0,79,0,1741,0,0,241
MSitAE-AUGUST-2020,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
MSitAE-AUGUST-2020,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,15726,0,5252,0,0,0,2827,0,0,0,0,0,838,0,4086,0,0,935
