Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JULY-2021,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,105
MSitAE-JULY-2021,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8601,0,0,576,0,0,0,0,0,0,0,0,831,0,2334,0,0,472
MSitAE-JULY-2021,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7725,0,34,67,0,1,2315,0,18,22,0,0,367,16,1659,0,0,424
MSitAE-JULY-2021,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8788,0,0,587,0,0,3180,0,0,0,0,0,283,0,2472,0,0,431
MSitAE-JULY-2021,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1276,0,0,68,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14910,1062,7143,375,0,0,5504,167,35,19,0,0,964,0,3133,0,0,441
MSitAE-JULY-2021,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10164,0,977,222,0,0,1068,0,0,0,0,0,423,0,2610,0,0,437
MSitAE-JULY-2021,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5537,0,2424,18,0,136,1565,0,21,3,0,0,616,2,1785,0,0,258
MSitAE-JULY-2021,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14054,0,8894,640,0,1440,5839,0,1798,240,0,156,1620,95,4101,0,0,561
MSitAE-JULY-2021,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13784,0,5921,236,0,1186,3890,0,60,0,0,14,645,1,5112,0,0,749
MSitAE-JULY-2021,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2307,0,0,119,0,0,98,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,9209,0,0,240,0,0,81,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2021,NQ108,NHS ENGLAND EAST OF ENGLAND ,CLACTON HOSPITAL,0,0,2702,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
MSitAE-JULY-2021,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10229,0,0,155,0,0,1293,0,0,0,0,0,116,1,1616,0,0,185
MSitAE-JULY-2021,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12990,1324,5468,349,0,340,3948,4,46,116,0,0,260,0,4518,22,0,1169
MSitAE-JULY-2021,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,NQ106,NHS ENGLAND EAST OF ENGLAND ,FRYATT HOSPITAL,0,0,621,0,0,0,0,0,7,0,0,0,1,6,0,0,0,0
MSitAE-JULY-2021,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13294,0,4238,0,0,0,4641,0,0,0,0,0,1041,1,3064,0,530,710
MSitAE-JULY-2021,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6085,0,0,6,0,0,1944,0,0,0,0,0,0,0,983,0,0,219
MSitAE-JULY-2021,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,1969,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14020,1860,12085,0,0,0,8527,282,1054,0,0,0,164,137,4422,0,0,694
MSitAE-JULY-2021,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12448,0,5603,540,0,51,4891,0,2,101,0,0,1083,30,3510,0,0,1181
MSitAE-JULY-2021,Y02816,NHS ENGLAND SOUTH EAST ,EASTBOURNE STATION HEALTH CENTRE,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7367,0,390,91,0,0,0,0,0,0,0,0,290,3,1851,0,0,447
MSitAE-JULY-2021,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,4000,0,0,392,0,0,290,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,1065,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,157,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,971,0,0,0,0,0,1,0,0,0,0,0,0,0,4,557
MSitAE-JULY-2021,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,30,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
MSitAE-JULY-2021,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9398,0,5554,218,0,82,0,0,0,0,0,0,1083,132,2627,0,33,536
MSitAE-JULY-2021,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17873,0,9986,864,0,0,0,0,0,0,0,0,313,3,2538,0,0,394
MSitAE-JULY-2021,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,16,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5799,0,5945,1,0,812,2642,0,740,1,0,65,678,4,1716,0,0,478
MSitAE-JULY-2021,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12190,0,17836,333,0,0,3249,0,1768,72,0,0,779,13,6405,0,0,1600
MSitAE-JULY-2021,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,6737,0,0,436,0,0,15,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8566,1153,2900,0,0,0,3111,0,23,0,0,0,463,0,3803,851,0,728
MSitAE-JULY-2021,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11278,0,6592,7,0,42,3865,0,796,0,0,5,815,8,4434,0,23,846
MSitAE-JULY-2021,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7140,0,573,0,0,281,2317,0,31,0,0,1,216,0,2319,0,7,1568
MSitAE-JULY-2021,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7363,0,4042,562,0,143,1730,0,47,44,0,0,501,3,2780,0,0,764
MSitAE-JULY-2021,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,7155,0,0,106,0,0,1443,0,0,3,0,0,85,0,1885,0,0,674
MSitAE-JULY-2021,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3299,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12663,0,4469,0,0,2013,4901,0,0,0,0,0,1397,2,5199,0,0,917
MSitAE-JULY-2021,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5075,0,254,0,0,0,195,0,0,0,0,0,0,0,674,0,0,286
MSitAE-JULY-2021,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8402,0,5270,558,0,91,1941,0,66,90,0,0,185,0,1778,0,0,511
MSitAE-JULY-2021,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
MSitAE-JULY-2021,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3843,0,0,355,0,0,65,0,0,6,0,0,0,0,0,0
MSitAE-JULY-2021,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4582,0,0,74,0,37,1863,0,0,0,0,0,164,6,984,0,0,156
MSitAE-JULY-2021,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,32,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,86,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,31474,2578,7080,571,113,277,12996,27,296,202,0,11,2506,6,8591,32,5,1469
MSitAE-JULY-2021,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
MSitAE-JULY-2021,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3737,0,10345,0,0,0,0,0,0,0,0,0,232,6,1372,0,469,1921
MSitAE-JULY-2021,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2588,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11928,1381,5948,0,0,464,2530,84,0,0,0,0,169,0,3634,18,8,2371
MSitAE-JULY-2021,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2021,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34588,0,416,99,0,0,15356,0,0,16,0,0,4717,25,10973,0,0,3659
MSitAE-JULY-2021,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11130,0,1993,97,0,0,1698,0,4,3,0,0,167,0,2953,0,0,366
MSitAE-JULY-2021,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4995,0,795,395,0,42,1193,0,0,73,0,0,12,0,1230,0,0,404
MSitAE-JULY-2021,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8624,0,10450,0,0,0,1397,0,125,0,0,0,0,0,4952,0,30,804
MSitAE-JULY-2021,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7692,0,3049,633,0,106,2446,0,7,169,0,0,331,6,2292,0,0,1661
MSitAE-JULY-2021,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10456,358,8722,0,0,340,4277,0,401,0,0,0,801,43,4322,0,0,1359
MSitAE-JULY-2021,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4634,274,1414,251,0,0,1074,0,0,71,0,0,129,0,1269,0,0,749
MSitAE-JULY-2021,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20982,1656,0,0,0,0,8344,64,0,0,0,0,1758,84,4707,2,0,2949
MSitAE-JULY-2021,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7989,0,0,572,0,0,3698,0,0,209,0,0,783,97,2994,0,0,1577
MSitAE-JULY-2021,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10078,0,4912,23,0,44,1778,0,291,6,0,1,263,0,3369,0,14,447
MSitAE-JULY-2021,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9281,667,1796,148,0,43,2533,0,0,15,0,0,402,0,2258,0,0,1501
MSitAE-JULY-2021,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11973,0,5220,0,0,0,5635,0,682,0,0,0,681,13,3536,0,89,1422
MSitAE-JULY-2021,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13408,0,10812,406,0,728,3073,0,757,43,0,74,409,39,4672,0,0,845
MSitAE-JULY-2021,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15876,0,16059,157,0,0,8031,0,1588,26,0,0,779,20,4564,0,195,1788
MSitAE-JULY-2021,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9722,0,5952,259,0,1291,2969,0,573,32,0,0,1512,54,2359,0,0,868
MSitAE-JULY-2021,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11532,0,96,115,0,277,2641,0,0,7,0,0,304,0,3830,0,0,1119
MSitAE-JULY-2021,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20596,0,0,2588,0,0,0,0,0,0,0,0,265,0,5349,0,0,1056
