Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-SEPTEMBER-2020,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,754,0,0,0,0,0,1,0,0,0,0,0,0,0,11,507
MSitAE-SEPTEMBER-2020,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,11620,0,0,0,0,0,1286,0,0,0,0,0,281,0,2556,0,0,894
MSitAE-SEPTEMBER-2020,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,6198,0,0,398,0,0,50,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NYM13,NHS ENGLAND LONDON,HHCIC EAST WIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,752,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,1606,0,0,133,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,M85813,NHS ENGLAND MIDLANDS ,BIRMINGHAM WIC,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5597,0,3269,0,0,0,610,0,5,0,0,0,149,0,2250,0,190,355
MSitAE-SEPTEMBER-2020,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
MSitAE-SEPTEMBER-2020,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,2843,0,0,335,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NTP11,NHS ENGLAND SOUTH EAST ,SOUTHAMPTON NHS TREATMENT CENTRE,0,0,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11610,873,2065,0,0,0,2814,46,1,0,0,0,439,0,2919,21,0,451
MSitAE-SEPTEMBER-2020,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5845,0,633,0,0,0,755,0,1,0,0,0,252,0,1684,0,0,749
MSitAE-SEPTEMBER-2020,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NTPAD,NHS ENGLAND SOUTH EAST ,ST MARY'S NHS TREATMENT CENTRE,0,0,4786,0,0,200,0,0,149,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8502,0,0,29,0,0,981,0,0,0,0,0,121,9,1901,0,0,301
MSitAE-SEPTEMBER-2020,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7864,0,0,0,0,0,489,0,0,0,0,0,57,0,1371,0,0,164
MSitAE-SEPTEMBER-2020,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5278,0,0,0,0,0,1007,0,0,0,0,0,177,1,1450,0,0,253
MSitAE-SEPTEMBER-2020,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2701,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9989,0,0,0,0,0,1162,0,0,0,0,0,456,0,2567,0,0,1088
MSitAE-SEPTEMBER-2020,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5906,0,0,0,0,0,1220,0,0,0,0,0,384,5,2237,0,0,541
MSitAE-SEPTEMBER-2020,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
MSitAE-SEPTEMBER-2020,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
MSitAE-SEPTEMBER-2020,Y02816,NHS ENGLAND SOUTH EAST ,EASTBOURNE STATION HEALTH CENTRE,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,Y02572,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDER COMMUNITY PRACTICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RBZ,NHS ENGLAND SOUTH WEST ,NORTHERN DEVON HEALTHCARE NHS TRUST,4375,0,0,0,0,0,535,0,0,0,0,0,156,3,1170,0,0,291
MSitAE-SEPTEMBER-2020,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5475,0,8212,0,0,0,1927,0,78,0,0,0,543,14,2056,0,24,1008
MSitAE-SEPTEMBER-2020,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3627,0,0,2288,0,0,5,0,0,0,0,0,0,0,0,4
MSitAE-SEPTEMBER-2020,ARN02,NHS ENGLAND NORTH EAST AND YORKSHIRE ,ST.GEORGE'S CENTRE,0,0,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7214,0,2333,0,0,0,1823,0,2,0,0,0,209,1,2104,0,0,1655
MSitAE-SEPTEMBER-2020,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,6670,0,3134,0,0,0,1302,0,61,0,0,0,322,0,2349,0,0,1239
MSitAE-SEPTEMBER-2020,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5547,0,0,0,0,0,539,0,0,0,0,0,18,0,2226,0,0,420
MSitAE-SEPTEMBER-2020,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,7227,0,0,0,0,0,836,0,0,0,0,0,127,1,1336,0,0,448
MSitAE-SEPTEMBER-2020,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
MSitAE-SEPTEMBER-2020,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
MSitAE-SEPTEMBER-2020,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,13672,0,3055,0,0,572,0,0,0,0,0,0,38,0,5045,0,0,989
MSitAE-SEPTEMBER-2020,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3695,0,172,0,0,0,139,0,0,0,0,0,0,0,580,0,0,209
MSitAE-SEPTEMBER-2020,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,516,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,15623,1356,0,0,0,0,5012,40,0,0,0,0,1311,0,4087,3,0,3031
MSitAE-SEPTEMBER-2020,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,1214,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13519,1479,173,0,0,0,0,0,0,0,0,0,10,0,4571,0,0,2934
MSitAE-SEPTEMBER-2020,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,15140,0,3248,0,0,0,0,0,0,0,0,0,1037,2,3471,0,132,626
MSitAE-SEPTEMBER-2020,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4509,0,0,0,0,0,206,0,0,0,0,0,0,0,801,0,0,163
MSitAE-SEPTEMBER-2020,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,3734,0,0,0,0,0,706,0,0,0,0,0,75,0,1035,0,0,152
MSitAE-SEPTEMBER-2020,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
MSitAE-SEPTEMBER-2020,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,9897,0,4376,0,0,0,1894,0,114,0,0,0,386,2,3970,0,6,902
MSitAE-SEPTEMBER-2020,NQ106,NHS ENGLAND EAST OF ENGLAND ,FRYATT HOSPITAL,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6305,0,177,0,0,0,1163,0,11,0,0,0,209,0,1441,0,0,445
MSitAE-SEPTEMBER-2020,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2132,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11070,0,4035,0,0,604,2138,0,0,0,0,0,254,1,2569,0,0,834
MSitAE-SEPTEMBER-2020,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,5030,0,7495,379,0,410,1470,0,4,25,0,0,625,1,2130,0,0,788
MSitAE-SEPTEMBER-2020,NQ108,NHS ENGLAND EAST OF ENGLAND ,CLACTON HOSPITAL,0,0,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,5860,0,373,0,0,0,0,0,0,0,0,0,98,0,1693,0,0,517
MSitAE-SEPTEMBER-2020,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11027,0,2848,0,0,1562,1450,0,0,0,0,0,489,0,3604,0,0,903
MSitAE-SEPTEMBER-2020,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7180,0,0,0,0,0,0,0,0,0,0,0,208,0,1991,0,0,232
MSitAE-SEPTEMBER-2020,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,5168,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RD3,NHS ENGLAND SOUTH WEST ,POOLE HOSPITAL NHS FOUNDATION TRUST,5439,0,1548,0,0,0,0,0,0,0,0,0,106,0,1554,0,0,1270
MSitAE-SEPTEMBER-2020,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,89,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9880,0,0,0,0,0,2221,0,0,0,0,0,322,0,2560,0,0,1175
MSitAE-SEPTEMBER-2020,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5120,0,0,419,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8493,624,2338,0,0,0,0,0,0,0,0,0,554,0,3376,0,37,1762
MSitAE-SEPTEMBER-2020,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10601,944,4693,0,0,0,877,13,26,0,0,0,0,0,3756,22,0,1201
MSitAE-SEPTEMBER-2020,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
MSitAE-SEPTEMBER-2020,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11797,0,0,0,0,0,1887,0,0,0,0,0,309,0,3006,0,0,370
MSitAE-SEPTEMBER-2020,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7605,0,0,0,0,0,1413,0,0,0,0,0,170,2,2190,0,0,318
MSitAE-SEPTEMBER-2020,G82071,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4922,0,3127,0,0,112,778,0,3,0,0,1,330,5,1933,0,0,1203
MSitAE-SEPTEMBER-2020,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5599,0,1161,0,0,0,551,0,0,0,0,0,82,0,2244,0,0,576
MSitAE-SEPTEMBER-2020,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5483,0,2419,0,0,0,645,0,0,0,0,0,77,0,2228,0,0,804
MSitAE-SEPTEMBER-2020,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,7944,0,541,0,0,0,287,0,0,0,0,0,100,0,2452,0,0,457
MSitAE-SEPTEMBER-2020,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9057,754,4233,0,0,0,1653,0,14,0,0,0,218,1,2650,0,0,2458
MSitAE-SEPTEMBER-2020,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5859,0,1434,0,0,0,1275,0,2,0,0,0,180,0,2361,0,0,678
MSitAE-SEPTEMBER-2020,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,11963,0,2976,0,0,0,2592,0,1,0,0,0,567,0,3242,0,261,758
MSitAE-SEPTEMBER-2020,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6743,0,0,0,0,0,364,0,0,0,0,0,80,0,1711,0,0,263
MSitAE-SEPTEMBER-2020,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5757,0,0,0,0,0,419,0,0,0,0,0,5,0,1755,0,0,512
MSitAE-SEPTEMBER-2020,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12539,0,0,0,0,0,2537,0,0,0,0,0,232,0,3512,0,0,1292
MSitAE-SEPTEMBER-2020,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7165,0,3417,40,0,0,1376,0,7,0,0,0,287,0,2755,0,0,134
MSitAE-SEPTEMBER-2020,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7551,366,5386,0,0,0,1670,0,69,0,0,0,539,2,1885,0,0,159
MSitAE-SEPTEMBER-2020,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10525,1296,351,0,0,0,2054,0,1,0,0,0,479,0,3117,98,14,3296
MSitAE-SEPTEMBER-2020,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,8509,0,1436,0,0,0,684,0,0,0,0,0,39,0,2778,0,0,202
MSitAE-SEPTEMBER-2020,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,6946,0,1814,0,0,0,931,0,13,0,0,0,118,1,2161,0,30,846
MSitAE-SEPTEMBER-2020,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11643,536,8043,0,0,0,5321,0,325,0,0,0,82,13,3951,0,0,743
MSitAE-SEPTEMBER-2020,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3798,0,536,0,0,0,456,0,0,0,0,0,2,0,1007,0,0,340
MSitAE-SEPTEMBER-2020,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4574,0,0,0,0,0,208,0,0,0,0,0,13,0,1427,0,0,441
MSitAE-SEPTEMBER-2020,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6095,1083,2988,0,0,0,1603,0,43,0,0,0,545,0,3079,744,0,638
MSitAE-SEPTEMBER-2020,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8959,1054,0,0,0,0,869,51,0,0,0,0,51,0,3426,13,0,1367
MSitAE-SEPTEMBER-2020,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10798,0,3778,0,0,0,2456,0,2,0,0,0,542,4,3167,0,0,770
MSitAE-SEPTEMBER-2020,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
MSitAE-SEPTEMBER-2020,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,14151,0,6990,574,0,0,0,0,0,0,0,0,55,0,2540,0,0,363
MSitAE-SEPTEMBER-2020,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16111,167,6255,0,0,0,3553,0,0,0,0,0,776,0,5889,0,0,1587
MSitAE-SEPTEMBER-2020,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12597,0,2660,0,0,0,472,0,7,0,0,0,63,0,4178,0,0,347
MSitAE-SEPTEMBER-2020,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6534,0,1813,168,0,27,1524,0,4,14,0,0,768,0,1942,0,0,160
