Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-APRIL-2019,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4569,0,0,18,0,0,0,0,0,0
MSitAE-APRIL-2019,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,464,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RBS,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4932,0,0,317,0,0,0,0,1056,0,0,221
MSitAE-APRIL-2019,NQT5F,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,2087,0,0,24,0,0,0,0,0,0
MSitAE-APRIL-2019,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3186,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,C82038,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,111,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,NL7,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,6234,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RY4,NHS ENGLAND EAST OF ENGLAND (EAST),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,909,0,0,1,0,0,0,0,0,0
MSitAE-APRIL-2019,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,180,0,0,3,0,0,0,0,0,0
MSitAE-APRIL-2019,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,724,0,0,8,0,0,0,0,0,0
MSitAE-APRIL-2019,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,4314,0,0,6,0,0,0,0,0,0
MSitAE-APRIL-2019,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",15289,807,9522,4895,32,59,44,13,4492,0,0,443
MSitAE-APRIL-2019,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2219,0,0,16,0,0,0,0,0,0
MSitAE-APRIL-2019,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0,0,119,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,Y02572,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,811,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4442,0,0,4,0,0,0,0,0,0
MSitAE-APRIL-2019,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,12986,0,0,1274,0,0,167,0,3068,0,0,1330
MSitAE-APRIL-2019,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0,0,665,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,10155,724,1993,4342,3,19,745,0,3407,0,4,1547
MSitAE-APRIL-2019,RQ8,NHS ENGLAND EAST OF ENGLAND (EAST),MID ESSEX HOSPITAL SERVICES NHS TRUST,8576,0,513,2045,0,15,396,0,2190,0,0,785
MSitAE-APRIL-2019,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,2490,0,0,9,0,0,0,0,0,0
MSitAE-APRIL-2019,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9366,0,0,2580,0,0,502,7,2002,0,0,335
MSitAE-APRIL-2019,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0,0,3238,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4791,0,0,215,0,0,12,0,1502,0,0,473
MSitAE-APRIL-2019,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3522,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,2001,0,0,3,0,0,0,0,0,0
MSitAE-APRIL-2019,RW4,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2330,0,0,0,0,0,0,0,0,146
MSitAE-APRIL-2019,RWG,NHS ENGLAND EAST OF ENGLAND (EAST),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8586,0,4541,2449,0,15,873,0,3017,0,0,451
MSitAE-APRIL-2019,RC9,NHS ENGLAND EAST OF ENGLAND (EAST),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9047,0,3211,316,0,0,75,0,3151,0,0,1100
MSitAE-APRIL-2019,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,4566,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),GOOLE & DISTRICT HOSPITAL,0,0,1273,0,0,5,0,0,0,0,0,0
MSitAE-APRIL-2019,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,0,0,3236,0,0,334,0,0,0,0,0,0
MSitAE-APRIL-2019,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,1572,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,Y03051,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASTINGS MED P & WALKIN,0,0,1960,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RNA,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,9220,0,5718,2817,0,31,728,10,2349,0,0,796
MSitAE-APRIL-2019,NNJ,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0,0,2100,0,0,3,0,0,0,0,0,0
MSitAE-APRIL-2019,RJN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,4102,0,141,1218,0,0,170,3,928,0,0,287
MSitAE-APRIL-2019,AXT02,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SHAKESPEARE WALK-IN CENTRE,0,0,4054,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,8474,0,737,899,0,0,405,0,2581,0,0,739
MSitAE-APRIL-2019,RNZ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY NHS FOUNDATION TRUST,4058,263,1566,444,0,0,47,0,1194,0,0,703
MSitAE-APRIL-2019,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4419,0,736,328,0,0,10,0,1059,0,0,512
MSitAE-APRIL-2019,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1863,0,0,16,0,0,0,0,0,0
MSitAE-APRIL-2019,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0,0,584,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11433,0,0,3031,0,0,561,0,3074,0,0,1582
MSitAE-APRIL-2019,RL4,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,12467,0,9120,2750,0,194,458,1,2944,0,0,998
MSitAE-APRIL-2019,RLT,NHS ENGLAND MIDLANDS (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,7552,0,0,1444,0,0,501,19,1387,0,0,54
MSitAE-APRIL-2019,RN3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,7067,0,5018,2144,0,149,743,18,2270,0,0,1240
MSitAE-APRIL-2019,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,9482,0,0,210,0,0,0,0,0,0
MSitAE-APRIL-2019,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5772,0,8016,2515,0,57,629,3,2080,0,0,337
MSitAE-APRIL-2019,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13613,1206,0,2838,13,0,1057,0,3548,27,0,415
MSitAE-APRIL-2019,RXC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST SUSSEX HEALTHCARE NHS TRUST,10445,0,938,1074,0,0,121,0,3517,0,0,714
MSitAE-APRIL-2019,RGR,NHS ENGLAND EAST OF ENGLAND (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,6295,0,434,883,0,0,150,0,2153,0,0,653
MSitAE-APRIL-2019,NMH01,NHS ENGLAND EAST OF ENGLAND (EAST),NORWICH PRACTICES LTD,0,0,4715,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RAJ,NHS ENGLAND EAST OF ENGLAND (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6975,0,1903,1484,0,56,83,0,2398,0,353,1153
MSitAE-APRIL-2019,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,153
MSitAE-APRIL-2019,RBK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,7059,0,3911,2400,0,15,613,1,2184,0,0,828
MSitAE-APRIL-2019,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0,0,6298,0,0,59,0,0,0,0,1,35
MSitAE-APRIL-2019,RNQ,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7843,0,0,1523,0,0,479,0,2506,0,0,358
MSitAE-APRIL-2019,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,18067,0,4241,3490,0,20,1371,0,4030,0,159,1037
MSitAE-APRIL-2019,C83023,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),SLEAFORD MEDICAL GROUP,0,0,613,0,0,0,0,0,0,0,0,12
MSitAE-APRIL-2019,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4736,0,96,104,0,0,1,0,724,0,0,305
MSitAE-APRIL-2019,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,303
MSitAE-APRIL-2019,R1D,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2492,0,0,1,0,0,0,0,0,28
MSitAE-APRIL-2019,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,11085,0,0,529,0,0,41,2,1636,0,0,205
MSitAE-APRIL-2019,RET,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,155
MSitAE-APRIL-2019,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3649,0,10810,415,0,18,23,0,1560,0,701,2056
MSitAE-APRIL-2019,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9096,0,10163,1118,0,134,0,0,4906,0,36,850
MSitAE-APRIL-2019,Y02428,NHS ENGLAND EAST OF ENGLAND (EAST),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1859,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6796,1406,687,787,0,0,88,0,2034,6,0,1205
MSitAE-APRIL-2019,RL1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,19
MSitAE-APRIL-2019,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10148,0,966,1839,0,1,1003,5,3129,0,0,1085
MSitAE-APRIL-2019,RGN,NHS ENGLAND EAST OF ENGLAND (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,13115,0,789,3242,0,0,473,0,3317,0,1,1066
MSitAE-APRIL-2019,RBN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9911,0,0,2837,0,0,302,0,4405,0,0,382
MSitAE-APRIL-2019,RDD,NHS ENGLAND EAST OF ENGLAND (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11354,0,0,811,0,0,250,0,3098,0,0,262
MSitAE-APRIL-2019,Y02615,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6262,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,8203,0,0,49,0,0,0,0,15,0,210
MSitAE-APRIL-2019,RX1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15617,1741,249,5814,43,3,1269,1,4332,0,0,2938
MSitAE-APRIL-2019,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7671,0,3974,1116,0,0,136,3,1977,0,0,1481
MSitAE-APRIL-2019,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,9856,1846,7351,881,53,0,77,0,2977,21,1,2617
MSitAE-APRIL-2019,RQ3,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5358,0,0,929,0,0,0,0,1092,0,0,265
MSitAE-APRIL-2019,RFS,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6270,0,1820,1248,0,0,267,8,2202,0,0,888
MSitAE-APRIL-2019,Y03571,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,5378,0,0,8,0,0,0,0,0,0
MSitAE-APRIL-2019,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12544,0,18197,2441,0,336,539,0,6342,0,0,704
MSitAE-APRIL-2019,NQ108,NHS ENGLAND EAST OF ENGLAND (EAST),CLACTON HOSPITAL,0,0,2554,0,0,4,4,0,0,0,0,0
MSitAE-APRIL-2019,REP,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1127,0,0,30,0,0,0,0,98,0,25
MSitAE-APRIL-2019,NQ106,NHS ENGLAND EAST OF ENGLAND (EAST),FRYATT HOSPITAL,0,0,576,0,0,0,0,0,0,0,0,0
MSitAE-APRIL-2019,RBQ,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,203
MSitAE-APRIL-2019,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13111,0,1335,2115,0,0,270,1,4179,0,0,913
MSitAE-APRIL-2019,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1044,0,0,4,0,0,0,0,16,417
MSitAE-APRIL-2019,RK5,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9264,0,4313,1137,0,91,223,0,3154,0,6,399
MSitAE-APRIL-2019,RGT,NHS ENGLAND EAST OF ENGLAND (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10412,0,3603,2520,0,4,352,0,3426,0,19,568
MSitAE-APRIL-2019,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,9387,0,1606,2018,0,15,431,0,2630,0,0,277
MSitAE-APRIL-2019,RTE,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12949,0,0,1811,0,0,553,0,3947,0,0,901
MSitAE-APRIL-2019,RTV,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,9766,0,0,109,0,0,0,0,0,0
MSitAE-APRIL-2019,RBL,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7585,0,3343,2879,0,9,880,0,2262,0,0,1783
MSitAE-APRIL-2019,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0,0,1618,0,0,0,0,0,0,0,0,0
