Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-May-2018,NLO01,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,4725,0,0,126,0,0,0,0,0,0
MSitAE-May-2018,NLO12,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM URGENT CARE CENTRE,0,0,324,0,0,6,0,0,0,0,0,0
MSitAE-May-2018,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,1229,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3268,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,4240,0,0,11,11,0,0,0,0,0
MSitAE-May-2018,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1984,0,0,5,0,0,0,0,0,0
MSitAE-May-2018,Y02533,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,336,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,25
MSitAE-May-2018,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,5258,0,461,1275,0,0,213,0,1270,0,0,234
MSitAE-May-2018,NLO09,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MELTON MOWBRAY URGENT CARE CENTRE,0,0,570,0,0,17,0,0,0,0,0,0
MSitAE-May-2018,NLO11,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH URGENT CARE CENTRE,0,0,680,0,0,4,0,0,0,0,0,0
MSitAE-May-2018,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,5112,0,0,2,0,0,0,0,0,0
MSitAE-May-2018,Y03645,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,394,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1857,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,Y01231,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,2776,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RT2,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE CARE NHS FOUNDATION TRUST,0,0,3520,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,2,15
MSitAE-May-2018,R1D,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2522,0,0,0,0,0,0,0,0,31
MSitAE-May-2018,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,461,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13461,1065,0,2198,23,0,843,0,3460,21,0,381
MSitAE-May-2018,Y01069,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3622,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5072,0,34,89,0,0,0,0,584,0,0,341
MSitAE-May-2018,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,1836,0,0,11,0,0,0,0,0,0
MSitAE-May-2018,RY7,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY NHS FOUNDATION TRUST,0,0,4643,0,0,8,0,0,0,0,0,0
MSitAE-May-2018,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,7212,0,0,34,0,0,0,0,0,0
MSitAE-May-2018,NNF76,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3487,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,12542,0,0,483,0,0,28,0,3706,0,0,1341
MSitAE-May-2018,NNF70,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),ALFRED BEAN HOSPITAL,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3620,0,0,7,0,0,0,0,0,0
MSitAE-May-2018,NNF99,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HORNSEA COTTAGE HOSPITAL,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21582,717,2619,3940,0,10,98,0,5258,0,0,59
MSitAE-May-2018,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5769,0,575,300,0,1,28,0,1292,0,0,28
MSitAE-May-2018,F84747,NHS ENGLAND LONDON,THE BARKANTINE PRACTICE,0,0,2500,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,Y02961,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,2845,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,NL7,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,5827,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3859,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,NNF09,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,2720,0,0,18,0,0,0,0,0,0
MSitAE-May-2018,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4651,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,NNF94,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2418,0,0,16,0,0,0,0,0,0
MSitAE-May-2018,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0,0,4031,0,0,2,0,0,0,0,0,0
MSitAE-May-2018,E84068,NHS ENGLAND LONDON,THE RIDGEWAY SURGERY,0,0,3154,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,10312,778,2253,2350,0,6,713,2,3386,0,3,1613
MSitAE-May-2018,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,3515,0,0,46,0,0,0,0,0,0
MSitAE-May-2018,RBS,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5489,0,0,273,0,0,0,0,1049,0,0,250
MSitAE-May-2018,NNF18,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),WITHERNSEA HOSPITAL,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,C82009,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,338,0,0,0,0,0,0,0,0,338
MSitAE-May-2018,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,28102,844,13940,5196,5,138,1217,0,8134,0,0,1863
MSitAE-May-2018,AC008,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,0,0,1246,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0,0,2794,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,Y02428,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,2513,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,C83023,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),SLEAFORD MEDICAL GROUP,0,0,703,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,1315,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RGP,NHS ENGLAND MIDLANDS AND EAST (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5942,0,1179,473,0,0,67,0,1500,0,0,495
MSitAE-May-2018,RQ3,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5154,0,0,251,0,0,0,0,1104,0,0,250
MSitAE-May-2018,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,1,17
MSitAE-May-2018,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,9933,2007,0,1020,38,0,124,0,2993,10,0,923
MSitAE-May-2018,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,11639,0,8906,1133,0,67,147,1,2601,0,0,1070
MSitAE-May-2018,ATQ02,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL URGENT CARE CENTRE (COMMUNITY SITE),0,0,3545,0,0,0,0,0,0,0,0,13
MSitAE-May-2018,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,8252,0,682,188,0,0,76,0,2512,0,0,663
MSitAE-May-2018,Y02666,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY WALK-IN HC,0,0,1509,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,324
MSitAE-May-2018,RA3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WESTON AREA HEALTH NHS TRUST,4390,0,0,348,0,0,0,0,1090,0,0,129
MSitAE-May-2018,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,187,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0,0,710,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1572,0,0,11,0,0,0,0,0,0
MSitAE-May-2018,RWY,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13433,0,0,909,0,0,123,0,3172,0,0,1438
MSitAE-May-2018,RBQ,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,271
MSitAE-May-2018,Y02572,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,897,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RJR,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6534,0,594,1496,0,7,711,0,1752,0,0,648
MSitAE-May-2018,RET,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,193
MSitAE-May-2018,RY4,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1026,0,0,17,0,0,0,0,0,0
MSitAE-May-2018,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,0,0,2995,0,0,1,1,0,0,0,0,0
MSitAE-May-2018,RGN,NHS ENGLAND MIDLANDS AND EAST (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,12954,0,863,2096,0,0,174,0,3712,0,0,985
MSitAE-May-2018,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10053,0,1134,1549,0,34,738,1,2476,0,0,1324
MSitAE-May-2018,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,5032,0,0,19,0,0,0,0,0,0
MSitAE-May-2018,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1005,0,0,8,0,0,0,0,20,420
MSitAE-May-2018,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0,0,820,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,13537,0,2253,1256,0,7,351,1,4331,0,0,346
MSitAE-May-2018,RPA,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MEDWAY NHS FOUNDATION TRUST,8399,0,2528,2143,0,0,792,0,2373,0,0,976
MSitAE-May-2018,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8705,0,334,1122,0,1,254,0,2172,0,19,191
MSitAE-May-2018,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6620,0,0,641,0,0,27,0,2176,0,0,1262
MSitAE-May-2018,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,7019,1331,339,561,2,0,40,0,1830,5,0,1373
MSitAE-May-2018,RWP,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10780,0,6472,3658,0,4,1206,28,3112,0,0,787
MSitAE-May-2018,RJF,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),BURTON HOSPITALS NHS FOUNDATION TRUST,5897,0,4960,518,0,1,50,0,1842,0,3,642
MSitAE-May-2018,RWE,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18988,1763,0,2436,22,0,386,0,4736,8,0,4114
MSitAE-May-2018,RP5,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12085,0,3260,829,0,0,158,0,3184,0,420,1088
MSitAE-May-2018,RJE,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,16732,422,5967,3676,0,78,1003,0,5534,0,0,2611
MSitAE-May-2018,RXL,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7050,0,12361,3184,0,62,1290,10,2498,0,0,831
MSitAE-May-2018,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,0,0,4044,0,0,172,0,0,0,0,0,0
MSitAE-May-2018,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0,0,6998,0,0,86,0,0,0,0,2,57
MSitAE-May-2018,RBT,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5727,0,2206,1175,0,2,5,0,2192,0,0,919
MSitAE-May-2018,RX1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13144,1788,2950,3313,32,103,556,0,3940,0,0,2789
MSitAE-May-2018,RXF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,18685,0,3900,1728,0,24,602,1,4276,0,135,1024
MSitAE-May-2018,RMC,NHS ENGLAND NORTH (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,9888,0,998,1811,0,5,287,3,2291,0,42,754
MSitAE-May-2018,RXK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14389,1300,3077,3716,19,0,201,0,3268,29,0,580
MSitAE-May-2018,RQW,NHS ENGLAND MIDLANDS AND EAST (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8829,0,0,2139,0,0,452,2,2050,0,0,607
MSitAE-May-2018,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,366,0,0,0,0,0,0,0,0,0
MSitAE-May-2018,RAJ,NHS ENGLAND MIDLANDS AND EAST (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7908,0,1318,440,0,20,4,0,2150,0,263,1063
MSitAE-May-2018,RTF,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8967,0,9447,254,0,31,1,0,4006,0,27,729
MSitAE-May-2018,NEH06,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HAVERSTOCK HEALTHCARE (CHESHUNT COMMUNITY HOSPITAL),0,0,2172,0,0,2,0,0,0,0,0,0
MSitAE-May-2018,RDE,NHS ENGLAND MIDLANDS AND EAST (EAST),COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,8812,0,5469,339,0,17,39,0,2574,0,0,991
MSitAE-May-2018,RGR,NHS ENGLAND MIDLANDS AND EAST (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,5973,0,521,408,0,0,4,0,2093,0,0,866
MSitAE-May-2018,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,5540,0,0,20,0,0,0,0,0,0
MSitAE-May-2018,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,20604,0,3565,2507,0,0,690,0,4459,0,0,710
MSitAE-May-2018,RWD,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12827,0,1345,3573,0,0,834,0,3803,0,0,1181
MSitAE-May-2018,NR3,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4961,0,0,25,0,0,0,0,0,0
MSitAE-May-2018,RDD,NHS ENGLAND MIDLANDS AND EAST (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13381,0,0,1654,0,0,300,0,3307,0,0,264
MSitAE-May-2018,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6897,1204,5111,1382,0,60,559,0,2913,821,0,707
MSitAE-May-2018,RR7,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,8155,0,2656,676,0,0,122,0,1768,0,0,322
MSitAE-May-2018,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13625,0,1485,1011,0,0,77,1,4007,0,0,806
MSitAE-May-2018,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,4046,0,1177,613,0,0,109,0,1097,0,0,743
MSitAE-May-2018,RVW,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3806,0,11326,343,0,14,34,0,1576,0,732,2094
MSitAE-May-2018,RC9,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9241,0,3585,199,0,0,0,0,2646,0,0,1204
MSitAE-May-2018,RGT,NHS ENGLAND MIDLANDS AND EAST (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10313,0,3605,1565,0,3,97,0,2808,0,19,518
MSitAE-May-2018,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16701,0,7607,4528,0,375,538,16,4552,0,0,371
MSitAE-May-2018,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,12020,0,0,2149,0,0,384,0,3241,0,0,1428
MSitAE-May-2018,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6311,0,1040,929,0,5,311,0,2413,0,40,1054
MSitAE-May-2018,RBV,NHS ENGLAND NORTH (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,560
MSitAE-May-2018,RL1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,25
MSitAE-May-2018,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13259,0,12458,2125,0,411,337,0,4561,0,0,409
MSitAE-May-2018,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,8007,0,0,204,0,0,0,0,11,0,192
MSitAE-May-2018,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,9063,1641,2671,1642,42,1,166,1,3163,16,5,1905
MSitAE-May-2018,RJC,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5984,0,875,372,0,0,9,0,1878,0,0,318
MSitAE-May-2018,RTH,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11890,1498,512,1580,0,1,269,0,3268,102,28,3489
MSitAE-May-2018,RAE,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10983,0,1246,1630,0,15,237,0,3746,0,148,1196
