Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-MAY-2021,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,1843,0,0,145,0,0,14,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2232,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14922,0,0,0,0,0,1984,0,0,0,0,0,383,0,3131,0,0,841
MSitAE-MAY-2021,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,7471,1181,3710,1,0,0,2154,1,16,0,0,0,286,0,3597,914,0,696
MSitAE-MAY-2021,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3500,0,0,413,0,0,60,0,0,9,0,0,0,0,0,0
MSitAE-MAY-2021,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14431,945,5378,441,0,0,3135,100,6,32,0,0,273,0,2851,0,0,518
MSitAE-MAY-2021,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5189,0,2434,16,0,151,667,0,10,0,0,1,232,0,1832,0,0,266
MSitAE-MAY-2021,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7857,0,0,722,0,0,0,0,0,0,0,0,217,0,2525,0,0,526
MSitAE-MAY-2021,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,119
MSitAE-MAY-2021,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19917,0,0,2524,0,0,0,0,0,0,0,0,189,0,5300,0,0,1148
MSitAE-MAY-2021,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
MSitAE-MAY-2021,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9394,0,0,95,0,0,707,0,0,0,0,0,55,1,1475,0,0,143
MSitAE-MAY-2021,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14332,0,8105,635,0,1595,4489,0,1010,136,0,108,1259,29,4129,0,0,461
MSitAE-MAY-2021,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20501,1423,0,0,0,0,7091,38,0,0,0,0,905,0,4590,3,0,2985
MSitAE-MAY-2021,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4173,0,0,113,0,56,1329,0,0,0,0,0,145,5,1057,0,0,190
MSitAE-MAY-2021,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9369,0,4495,52,0,37,941,0,217,2,0,0,112,1,3298,0,12,424
MSitAE-MAY-2021,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7665,0,2384,813,0,82,2205,0,0,196,0,0,245,1,2441,0,0,1506
MSitAE-MAY-2021,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6546,0,2993,523,0,289,1354,0,14,66,0,0,233,0,2602,0,218,381
MSitAE-MAY-2021,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6016,0,0,45,0,0,1660,0,0,6,0,0,195,0,1488,0,0,338
MSitAE-MAY-2021,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,3712,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
MSitAE-MAY-2021,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,8130,0,2141,0,0,0,1958,0,0,0,0,0,476,30,2528,0,0,111
MSitAE-MAY-2021,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2243,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7174,0,0,66,0,1,1520,0,0,6,0,0,335,10,1699,0,0,374
MSitAE-MAY-2021,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6855,0,814,142,0,36,1634,0,15,17,0,0,369,0,2283,0,0,708
MSitAE-MAY-2021,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13294,594,11906,0,0,0,7019,0,887,0,0,0,78,197,4403,0,0,912
MSitAE-MAY-2021,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1095,0,0,69,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,3042,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1021,0,0,86,0,0,35,0,0,0,0,0,0,0,76,0,22
MSitAE-MAY-2021,NQ106,NHS ENGLAND EAST OF ENGLAND ,FRYATT HOSPITAL,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,18996,0,4368,124,0,52,0,0,0,0,0,0,1847,0,3834,0,105,559
MSitAE-MAY-2021,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2871,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RBZ,NHS ENGLAND SOUTH WEST ,NORTHERN DEVON HEALTHCARE NHS TRUST,3998,0,0,359,0,0,651,0,0,0,0,0,103,0,1196,0,510,0
MSitAE-MAY-2021,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
MSitAE-MAY-2021,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4771,0,312,0,0,0,121,0,0,0,0,0,0,0,649,0,0,247
MSitAE-MAY-2021,NQ108,NHS ENGLAND EAST OF ENGLAND ,CLACTON HOSPITAL,0,0,2675,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
MSitAE-MAY-2021,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,872,0,0,0,0,0,1,0,0,0,0,0,0,0,6,565
MSitAE-MAY-2021,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5555,0,5294,0,0,878,1856,0,292,0,0,21,518,2,1607,0,0,481
MSitAE-MAY-2021,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,472,0,0,590,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7119,0,3980,701,0,144,1013,0,0,41,0,0,137,2,2936,0,0,812
MSitAE-MAY-2021,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,992,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,15745,0,2527,0,0,0,1471,0,4,0,0,0,135,0,4691,0,0,526
MSitAE-MAY-2021,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8068,0,0,397,0,0,0,0,0,0,0,0,534,0,2158,0,0,342
MSitAE-MAY-2021,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,12,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,1933,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021
MSitAE-MAY-2021,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11670,0,16972,290,0,0,1782,0,455,32,0,0,216,4,6529,0,0,1583
MSitAE-MAY-2021,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7872,0,0,276,0,0,37,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,2211,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6426,0,0,419,0,0,1163,0,0,0,0,0,23,0,2654,0,0,517
MSitAE-MAY-2021,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
MSitAE-MAY-2021,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8465,0,2061,481,0,174,2050,0,52,70,0,6,295,9,2388,0,31,957
MSitAE-MAY-2021,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7047,0,1941,177,0,30,2412,0,11,5,0,0,502,2,2649,0,0,849
MSitAE-MAY-2021,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,11532,0,6104,586,0,0,2244,0,0,61,0,0,644,25,1606,0,0,303
MSitAE-MAY-2021,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5011,0,0,0,0,0,335,0,0,0,0,0,10,0,1840,0,0,320
MSitAE-MAY-2021,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,75,0,0,2334,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9711,0,847,220,0,0,507,0,0,7,0,0,118,0,2687,0,0,450
MSitAE-MAY-2021,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,95,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,772,0,0,0,0,0,4,0,0,0,0,0,0,0,11,163
MSitAE-MAY-2021,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6010,0,2022,0,0,0,620,0,3,0,0,0,100,0,1500,0,0,206
MSitAE-MAY-2021,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,20,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7003,0,419,111,0,0,0,0,0,0,0,0,148,0,1861,0,0,638
MSitAE-MAY-2021,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13538,1105,1434,92,0,0,0,0,0,0,0,0,332,0,4418,8,0,2028
MSitAE-MAY-2021,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15729,1647,182,742,0,0,0,0,0,0,0,0,678,5,5132,0,0,2869
MSitAE-MAY-2021,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,26,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,3833,0,0,582,0,0,415,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3245,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11518,1364,5006,0,0,596,1437,49,0,0,0,0,86,0,4007,21,7,2340
MSitAE-MAY-2021,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,6224,0,0,522,0,0,16,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
MSitAE-MAY-2021,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2428,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18618,0,8694,717,0,5,5761,0,0,151,0,0,1613,0,4088,0,0,1024
MSitAE-MAY-2021,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10101,0,0,327,0,0,2717,0,0,0,0,0,324,7,2501,0,0,740
MSitAE-MAY-2021,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,4685,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,136
MSitAE-MAY-2021,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9541,0,1030,1078,1718,0,1654,0,0,0,0,0,149,0,3837,0,0,621
MSitAE-MAY-2021,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10569,0,0,0,0,960,2134,0,0,0,0,14,112,7,1882,0,0,398
MSitAE-MAY-2021,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,11239,0,5456,286,0,0,4111,0,41,60,0,0,640,0,4611,0,0,330
MSitAE-MAY-2021,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9274,0,9943,51,0,0,4634,0,653,0,0,0,1220,1,3689,0,0,1069
MSitAE-MAY-2021,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,9735,0,2229,647,0,279,3803,0,8,192,0,1,1072,1,4040,0,0,1239
MSitAE-MAY-2021,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12930,1365,6085,358,0,419,2114,3,23,64,0,0,109,0,4262,25,0,1327
MSitAE-MAY-2021,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5743,0,0,0,0,0,1102,0,0,0,0,0,0,0,948,0,0,174
MSitAE-MAY-2021,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,7112,0,8675,44,0,228,2582,0,275,9,0,7,1440,24,2631,0,379,1078
MSitAE-MAY-2021,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8188,0,1467,284,0,0,1774,0,0,17,0,0,299,3,2422,0,0,709
MSitAE-MAY-2021,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15946,0,14083,190,0,0,6888,0,528,31,0,0,421,4,4669,0,198,1717
MSitAE-MAY-2021,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6061,332,7,0,0,0,1066,0,0,0,0,0,0,0,1585,0,0,523
MSitAE-MAY-2021,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8382,553,2180,1305,0,337,0,0,0,0,0,0,449,0,3763,0,34,1679
MSitAE-MAY-2021,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70
MSitAE-MAY-2021,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0,0,830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8514,0,9924,0,0,0,707,0,59,0,0,0,0,0,5149,0,12,821
MSitAE-MAY-2021,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3570,0,0,576,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13289,0,9900,406,0,947,2496,0,369,14,0,27,323,44,4793,0,0,790
MSitAE-MAY-2021,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9306,0,4007,300,0,84,0,0,0,0,0,0,349,3,2921,0,38,546
MSitAE-MAY-2021,G82071,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,13164,0,245,0,0,161,3700,0,4,0,0,4,528,6,3519,0,0,372
MSitAE-MAY-2021,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3703,0,10441,0,0,0,0,0,0,0,0,0,53,0,1439,0,501,2052
MSitAE-MAY-2021,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9787,0,4268,0,0,272,1892,0,7,0,0,0,553,0,2169,0,123,2047
MSitAE-MAY-2021,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MAY-2021,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3070,0,2104,24,0,41,124,0,0,0,0,0,21,0,1158,0,0,205
MSitAE-MAY-2021,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,11696,372,5485,0,0,367,3445,0,29,0,0,0,576,1,4345,1,0,1229
