Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-NOVEMBER-2018,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,3708,0,856,668,0,0,136,0,1171,0,0,614
MSitAE-NOVEMBER-2018,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,656,0,0,5,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,3853,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RY7,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY NHS FOUNDATION TRUST,0,0,4143,0,0,5,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1640,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RBQ,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,228
MSitAE-NOVEMBER-2018,NLO09,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MELTON MOWBRAY URGENT CARE CENTRE,0,0,468,0,0,11,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,548,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1877,0,0,20,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RV9,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0,0,561,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NLO01,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,4188,0,0,103,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,C82038,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,167,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NR3,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4572,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RFF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7969,0,0,204,0,0,20,0,2292,0,0,530
MSitAE-NOVEMBER-2018,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,9,11
MSitAE-NOVEMBER-2018,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,963,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,Y02533,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,323,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,347,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NNF09,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,2132,0,0,9,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,AXT02,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHAKESPEARE WALK-IN CENTRE,0,0,3943,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13158,1180,0,2788,43,0,1136,0,3327,25,0,584
MSitAE-NOVEMBER-2018,Y03051,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASTINGS MED P & WALKIN,0,0,1850,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NL7,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,5786,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NNF94,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2010,0,0,2,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,11609,0,8479,2005,0,176,281,0,2870,0,0,1152
MSitAE-NOVEMBER-2018,RGP,NHS ENGLAND MIDLANDS AND EAST (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5686,0,580,355,0,3,46,0,1427,0,0,574
MSitAE-NOVEMBER-2018,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3378,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,1119,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NNF76,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3420,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RVY,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7197,0,3101,1059,0,28,282,5,2673,0,0,79
MSitAE-NOVEMBER-2018,RTD,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,10379,1975,8243,727,37,5,27,0,2181,19,2,2702
MSitAE-NOVEMBER-2018,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,11495,0,0,2082,0,0,366,0,2837,0,0,1641
MSitAE-NOVEMBER-2018,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6075,0,9799,1142,0,67,507,0,2611,0,29,1239
MSitAE-NOVEMBER-2018,RNZ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY NHS FOUNDATION TRUST,3931,274,0,670,1,0,113,0,1135,0,0,741
MSitAE-NOVEMBER-2018,Y02615,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6058,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NNFA7,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),GOOLE & DISTRICT HOSPITAL,0,0,1095,0,0,2,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RY4,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,913,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,4952,0,346,1447,0,0,386,0,1293,0,0,203
MSitAE-NOVEMBER-2018,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,19
MSitAE-NOVEMBER-2018,AC008,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,0,0,998,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5191,0,217,160,0,0,2,0,775,0,0,447
MSitAE-NOVEMBER-2018,RLN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,8422,1983,2883,834,35,8,100,0,2854,23,0,820
MSitAE-NOVEMBER-2018,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,0,0,3144,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0,0,4600,0,0,13,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,5973,0,0,603,0,0,53,0,2162,0,0,1355
MSitAE-NOVEMBER-2018,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",16897,791,8264,5087,2,30,82,0,4960,0,0,97
MSitAE-NOVEMBER-2018,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10392,0,0,516,0,0,50,0,1761,0,0,236
MSitAE-NOVEMBER-2018,RRF,NHS ENGLAND NORTH (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7385,0,683,1546,0,3,121,0,2359,0,0,471
MSitAE-NOVEMBER-2018,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6741,1234,5059,1416,0,17,438,0,3564,1059,0,711
MSitAE-NOVEMBER-2018,RXR,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),EAST LANCASHIRE HOSPITALS NHS TRUST,9660,0,5696,2879,0,277,641,22,3615,0,37,1644
MSitAE-NOVEMBER-2018,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9011,0,0,1758,0,0,364,4,2175,0,0,267
MSitAE-NOVEMBER-2018,RQ6,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,9120,1962,9574,2677,8,0,673,0,2576,31,0,1082
MSitAE-NOVEMBER-2018,RET,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,158
MSitAE-NOVEMBER-2018,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,9339,0,1596,1619,0,4,416,0,2712,0,0,323
MSitAE-NOVEMBER-2018,Y03571,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,6280,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,9667,1178,0,1340,8,0,168,0,2404,0,0,594
MSitAE-NOVEMBER-2018,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3226,0,0,10,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0,0,3595,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RNU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2808,0,0,77,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,8165,0,653,646,0,0,298,0,2610,0,0,726
MSitAE-NOVEMBER-2018,Y01069,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3051,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RY8,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5200,0,0,2,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RBT,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5645,0,1794,884,0,2,0,0,2383,0,0,887
MSitAE-NOVEMBER-2018,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,9502,0,0,147,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,Y01231,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,2199,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RJR,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5959,0,678,1009,0,1,499,0,1828,0,0,794
MSitAE-NOVEMBER-2018,RCX,NHS ENGLAND MIDLANDS AND EAST (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5640,0,0,1236,0,0,462,2,2160,0,0,858
MSitAE-NOVEMBER-2018,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3571,0,0,65,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,2740,0,0,21,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RP5,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,11538,0,2521,995,0,1,180,0,3401,0,414,1056
MSitAE-NOVEMBER-2018,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,4044,0,0,22,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RN3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6860,0,4671,1196,0,25,482,3,2325,0,0,1396
MSitAE-NOVEMBER-2018,RD3,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),POOLE HOSPITAL NHS FOUNDATION TRUST,5489,0,1654,648,0,2,48,0,1968,0,0,1631
MSitAE-NOVEMBER-2018,RXK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13262,1105,3135,3373,7,0,569,0,3316,26,0,632
MSitAE-NOVEMBER-2018,RQ3,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5793,0,0,1211,0,0,0,0,1266,0,0,228
MSitAE-NOVEMBER-2018,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7929,0,4019,1133,0,1,163,4,2095,0,0,1552
MSitAE-NOVEMBER-2018,RQ8,NHS ENGLAND MIDLANDS AND EAST (EAST),MID ESSEX HOSPITAL SERVICES NHS TRUST,8498,0,370,1704,0,10,290,0,2158,0,0,820
MSitAE-NOVEMBER-2018,RR7,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,7787,0,2355,602,0,0,117,0,1797,0,0,308
MSitAE-NOVEMBER-2018,Y02572,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,692,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RGR,NHS ENGLAND MIDLANDS AND EAST (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,5583,0,531,328,0,0,24,0,2058,0,0,966
MSitAE-NOVEMBER-2018,RJN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,3787,0,137,603,0,0,81,1,923,0,0,311
MSitAE-NOVEMBER-2018,Y02428,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1402,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2638,0,0,0,0,0,0,0,0,137
MSitAE-NOVEMBER-2018,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0,0,2465,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12660,2020,5798,1889,4,92,205,0,4617,95,0,595
MSitAE-NOVEMBER-2018,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,284
MSitAE-NOVEMBER-2018,RFS,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5784,0,1660,598,0,0,87,0,2149,0,0,1052
MSitAE-NOVEMBER-2018,RWP,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10227,0,5352,3894,0,7,1265,34,3119,0,0,1101
MSitAE-NOVEMBER-2018,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,0,0,2426,0,0,6,6,0,0,0,0,0
MSitAE-NOVEMBER-2018,RBN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,9782,0,0,2713,0,0,316,0,4372,0,0,407
MSitAE-NOVEMBER-2018,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0,0,5136,0,0,49,0,0,0,0,1,26
MSitAE-NOVEMBER-2018,RL1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,24
MSitAE-NOVEMBER-2018,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0,0,139,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,9692,724,1810,2299,0,6,591,0,3448,0,6,1545
MSitAE-NOVEMBER-2018,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,5859,0,1094,1598,0,8,796,1,2341,0,32,1498
MSitAE-NOVEMBER-2018,RQW,NHS ENGLAND MIDLANDS AND EAST (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9296,0,0,2540,0,0,608,0,2413,0,0,679
MSitAE-NOVEMBER-2018,RBK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,6781,0,3376,1729,0,5,351,0,2181,0,0,789
MSitAE-NOVEMBER-2018,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0,0,490,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2018,RJC,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5821,0,639,298,0,0,5,0,1857,0,0,269
MSitAE-NOVEMBER-2018,RNA,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,9147,0,5585,2467,0,6,635,0,2239,0,0,854
MSitAE-NOVEMBER-2018,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5206,0,579,250,0,3,29,0,1279,0,0,20
MSitAE-NOVEMBER-2018,RBV,NHS ENGLAND NORTH (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,465
MSitAE-NOVEMBER-2018,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12793,0,1942,1397,0,1,329,0,3938,0,0,463
MSitAE-NOVEMBER-2018,RNS,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8802,1071,1316,1571,2,0,329,0,3059,0,0,1412
MSitAE-NOVEMBER-2018,RFR,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE ROTHERHAM NHS FOUNDATION TRUST,8313,0,0,931,0,0,189,1,1599,0,0,396
MSitAE-NOVEMBER-2018,RWW,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,6574,0,2593,1770,0,40,914,0,2252,0,0,437
MSitAE-NOVEMBER-2018,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,560,0,0,0,0,0,0,0,2,201
MSitAE-NOVEMBER-2018,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,7709,0,0,74,0,0,0,0,23,0,214
MSitAE-NOVEMBER-2018,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,954,0,0,2,0,0,0,0,16,359
MSitAE-NOVEMBER-2018,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,10137,1958,0,1854,52,0,325,0,3371,10,0,979
