Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-DECEMBER-2018,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,206,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,Y03645,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,359,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,4427,0,0,51,0,0,0,0,0,0
MSitAE-DECEMBER-2018,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,1345,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1613,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1754,0,0,2,0,0,0,0,0,0
MSitAE-DECEMBER-2018,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3381,0,0,9,0,0,0,0,0,0
MSitAE-DECEMBER-2018,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,550,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,NL7,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,6336,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4771,0,0,8,0,0,0,0,0,0
MSitAE-DECEMBER-2018,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,124,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RJC,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5843,0,659,524,0,0,12,0,2000,0,0,234
MSitAE-DECEMBER-2018,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3549,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RBD,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3921,0,3927,408,0,1,4,0,1516,0,0,436
MSitAE-DECEMBER-2018,RFS,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5777,0,1706,924,0,0,202,0,2251,0,0,957
MSitAE-DECEMBER-2018,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0,0,714,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,R1D,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,1985,0,0,0,0,0,0,0,0,16
MSitAE-DECEMBER-2018,C83023,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),SLEAFORD MEDICAL GROUP,0,0,661,0,0,0,0,0,0,0,0,9
MSitAE-DECEMBER-2018,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,2,17
MSitAE-DECEMBER-2018,C82009,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,302,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",16040,611,9460,5249,5,95,108,0,4814,0,0,201
MSitAE-DECEMBER-2018,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6215,0,1,873,0,0,15,0,2537,0,1,401
MSitAE-DECEMBER-2018,C82038,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,146,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,9281,0,0,296,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RGR,NHS ENGLAND MIDLANDS AND EAST (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,5852,0,303,531,0,0,51,0,2126,0,0,765
MSitAE-DECEMBER-2018,NDA57,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASLEMERE MINOR INJURIES UNIT,0,0,447,0,0,3,0,0,0,0,0,0
MSitAE-DECEMBER-2018,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0,0,96,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RWG,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8690,0,4066,2886,0,18,746,0,3064,0,0,463
MSitAE-DECEMBER-2018,NLO11,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH URGENT CARE CENTRE,0,0,669,0,0,78,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12686,0,1987,1585,0,1,511,0,4077,0,0,451
MSitAE-DECEMBER-2018,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9219,0,0,1335,0,0,325,1,1502,0,0,114
MSitAE-DECEMBER-2018,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,9688,1007,0,1248,2,0,166,0,2502,0,0,512
MSitAE-DECEMBER-2018,RLT,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,6969,0,0,1537,0,0,565,0,1349,0,0,60
MSitAE-DECEMBER-2018,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15982,0,7696,6113,0,597,1127,19,4751,0,0,578
MSitAE-DECEMBER-2018,Y02572,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,1037,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,NLO12,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM URGENT CARE CENTRE,0,0,299,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,3956,0,0,5,0,0,0,0,0,0
MSitAE-DECEMBER-2018,M85813,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WIC,0,0,3189,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1744,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,NLO10,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OADBY & WIGSTON URGENT CARE CENTRE,0,0,2124,0,0,109,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RWY,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,12686,0,0,1371,0,0,215,0,3180,0,0,1325
MSitAE-DECEMBER-2018,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5491,0,648,486,0,2,82,0,1368,0,0,24
MSitAE-DECEMBER-2018,NLO09,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MELTON MOWBRAY URGENT CARE CENTRE,0,0,539,0,0,19,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,3890,0,802,725,0,0,161,0,1249,0,1,590
MSitAE-DECEMBER-2018,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0,0,2582,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5961,0,2495,1045,0,9,214,4,2297,0,0,799
MSitAE-DECEMBER-2018,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,8070,0,722,988,0,0,398,0,2617,0,0,683
MSitAE-DECEMBER-2018,RXG,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,116
MSitAE-DECEMBER-2018,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0,0,5442,0,0,27,0,0,0,0,0,30
MSitAE-DECEMBER-2018,RQW,NHS ENGLAND MIDLANDS AND EAST (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9172,0,0,2482,0,0,546,6,2401,0,0,628
MSitAE-DECEMBER-2018,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,1027,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,Y02428,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1879,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,ATQ02,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL URGENT CARE CENTRE (COMMUNITY SITE),0,0,3378,0,0,0,0,0,0,0,0,11
MSitAE-DECEMBER-2018,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6341,0,9312,1117,0,45,501,1,2741,0,43,1131
MSitAE-DECEMBER-2018,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,9351,0,1494,2022,0,2,415,0,2734,0,0,287
MSitAE-DECEMBER-2018,RNA,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,9019,0,6159,2819,0,1,848,1,2291,0,0,795
MSitAE-DECEMBER-2018,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,2621,0,0,16,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4368,0,0,3,0,0,0,0,0,0
MSitAE-DECEMBER-2018,NMH01,NHS ENGLAND MIDLANDS AND EAST (EAST),NORWICH PRACTICES LTD,0,0,5310,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6461,1209,5126,1248,0,28,378,0,3456,938,0,699
MSitAE-DECEMBER-2018,RR8,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),LEEDS TEACHING HOSPITALS NHS TRUST,16862,0,3566,4146,0,9,1464,0,4671,0,0,1468
MSitAE-DECEMBER-2018,RL1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,17
MSitAE-DECEMBER-2018,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,0,0,2190,0,0,1,1,0,0,0,0,0
MSitAE-DECEMBER-2018,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,991,0,0,2,0,0,0,0,22,354
MSitAE-DECEMBER-2018,RTD,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,9971,1626,7824,902,22,1,42,0,2330,13,0,2352
MSitAE-DECEMBER-2018,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,11494,0,9090,1440,0,161,148,0,2873,0,0,1115
MSitAE-DECEMBER-2018,Y02666,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY WALK-IN HC,0,0,1494,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,12065,0,0,914,0,0,110,0,3862,0,0,1392
MSitAE-DECEMBER-2018,RQ3,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5464,0,0,727,0,0,0,0,1232,0,0,197
MSitAE-DECEMBER-2018,Y03571,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,6427,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RNS,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8918,943,1411,1871,2,0,349,0,3194,0,0,1185
MSitAE-DECEMBER-2018,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,4379,0,0,64,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RJR,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6081,0,629,1422,0,2,670,0,1929,0,0,690
MSitAE-DECEMBER-2018,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,13550,702,2551,2488,0,0,186,0,3659,0,0,760
MSitAE-DECEMBER-2018,RWP,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10561,0,4720,4426,0,2,1519,99,3236,0,0,903
MSitAE-DECEMBER-2018,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11701,0,0,2007,0,0,320,0,1946,0,0,766
MSitAE-DECEMBER-2018,RTR,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10665,0,1732,782,0,0,351,0,2408,0,7,2249
MSitAE-DECEMBER-2018,RVJ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),NORTH BRISTOL NHS TRUST,7706,0,0,1166,0,0,173,0,3251,0,0,1630
MSitAE-DECEMBER-2018,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,27102,678,14695,6311,4,82,1788,0,8291,0,0,1609
MSitAE-DECEMBER-2018,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13739,0,11408,3045,0,394,706,14,4853,0,0,547
MSitAE-DECEMBER-2018,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6159,1190,1237,839,1,0,92,0,1943,9,0,1292
MSitAE-DECEMBER-2018,RM1,NHS ENGLAND MIDLANDS AND EAST (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9273,0,2181,2817,0,119,650,0,3013,0,0,2006
MSitAE-DECEMBER-2018,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9564,0,793,2349,0,0,1032,0,2627,0,0,1191
MSitAE-DECEMBER-2018,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,5074,0,0,1411,0,0,350,0,1440,0,0,202
MSitAE-DECEMBER-2018,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0,0,453,0,0,1,1,0,0,0,0,0
MSitAE-DECEMBER-2018,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,10065,1805,0,1960,52,0,347,0,3367,9,0,884
MSitAE-DECEMBER-2018,RWE,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20073,1551,0,5721,16,0,1518,0,5002,12,0,3262
MSitAE-DECEMBER-2018,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2280,0,0,0,0,0,0,0,0,124
MSitAE-DECEMBER-2018,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,11665,0,0,2757,0,0,571,0,3055,0,0,1537
MSitAE-DECEMBER-2018,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7589,0,3897,1090,0,1,107,3,2096,0,0,1543
MSitAE-DECEMBER-2018,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,23
MSitAE-DECEMBER-2018,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,8555,0,0,109,0,0,0,0,3,0
MSitAE-DECEMBER-2018,RRK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,30979,0,3067,8981,0,36,2770,0,11401,0,1457,2995
MSitAE-DECEMBER-2018,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6246,0,0,597,0,0,31,0,2187,0,0,1275
MSitAE-DECEMBER-2018,RK9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8635,193,3497,1948,0,9,180,1,3067,0,0,2189
MSitAE-DECEMBER-2018,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0,0,4572,0,0,5,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RBK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,6894,0,3197,2123,0,5,445,0,2154,0,0,724
MSitAE-DECEMBER-2018,RMP,NHS ENGLAND NORTH (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6922,0,4961,902,0,25,113,0,1733,0,0,449
MSitAE-DECEMBER-2018,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,9936,669,1667,2843,0,2,806,0,3590,0,5,1553
MSitAE-DECEMBER-2018,RHQ,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9273,969,8353,2765,0,0,927,0,3038,0,0,2428
MSitAE-DECEMBER-2018,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12470,1716,5997,2775,6,114,476,0,4631,91,0,539
MSitAE-DECEMBER-2018,RY4,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,762,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2018,RD8,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7149,0,4923,915,0,9,112,0,2030,0,0,689
MSitAE-DECEMBER-2018,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,274
MSitAE-DECEMBER-2018,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6264,0,7877,2465,0,95,161,0,1932,0,0,155
MSitAE-DECEMBER-2018,RLN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,9003,1793,2909,1551,14,9,266,0,3068,21,0,737
MSitAE-DECEMBER-2018,RJE,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15225,415,6544,4101,0,22,807,0,6129,0,0,2845
