Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-SEPTEMBER-2018,C82009,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,351,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,AXT02,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHAKESPEARE WALK-IN CENTRE,0,0,3395,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NNF09,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,2301,0,0,10,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,10,27
MSitAE-SEPTEMBER-2018,NNF76,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3191,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1510,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NNF94,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2125,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,3992,0,0,24,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,Y03645,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,386,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4572,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,305
MSitAE-SEPTEMBER-2018,RY8,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5809,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0,0,4633,0,0,3,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NLO01,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,4276,0,0,54,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RJC,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5714,0,798,326,0,0,10,0,1785,0,0,298
MSitAE-SEPTEMBER-2018,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,12924,1163,0,2425,33,0,958,0,3187,20,0,407
MSitAE-SEPTEMBER-2018,Y02615,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,5690,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2067,0,0,0,0,0,0,0,0,131
MSitAE-SEPTEMBER-2018,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6850,0,0,10,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3410,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,0,0,3241,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,C82038,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,168,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,AC008,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,0,0,1116,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,1157,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,235,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RX1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12224,1679,2547,3390,13,94,509,2,3774,0,0,2775
MSitAE-SEPTEMBER-2018,Y03051,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASTINGS MED P & WALKIN,0,0,1979,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,329,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",16309,755,7604,4165,2,39,78,0,4804,0,0,75
MSitAE-SEPTEMBER-2018,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0,0,3534,0,0,3,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1891,0,0,8,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3457,0,0,7,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6608,1094,4903,1333,0,10,403,0,3109,752,0,651
MSitAE-SEPTEMBER-2018,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,556,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0,0,1839,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8036,0,240,1784,0,2,304,0,1984,0,13,196
MSitAE-SEPTEMBER-2018,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1491,0,0,6,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RQ3,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4569,0,0,372,0,0,0,0,1166,0,0,231
MSitAE-SEPTEMBER-2018,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1568,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RJR,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6048,0,582,649,0,2,355,0,1828,0,0,666
MSitAE-SEPTEMBER-2018,NJS05,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LOUGHBOROUGH URGENT CARE CENTRE,0,0,3997,0,0,159,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,Y03571,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,5969,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,Y02428,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,2047,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,7840,0,695,378,0,0,177,0,2419,0,0,735
MSitAE-SEPTEMBER-2018,RJN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,3924,0,188,752,0,0,74,0,898,0,0,288
MSitAE-SEPTEMBER-2018,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5333,0,7892,1831,0,44,45,0,2079,0,0,107
MSitAE-SEPTEMBER-2018,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9334,0,860,1461,0,10,710,4,2259,0,0,1280
MSitAE-SEPTEMBER-2018,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,11336,0,7506,1493,0,49,141,0,2743,0,0,990
MSitAE-SEPTEMBER-2018,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6559,0,11588,1520,0,86,379,0,2687,0,31,971
MSitAE-SEPTEMBER-2018,RBT,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5516,0,2008,1149,0,10,0,0,2252,0,0,709
MSitAE-SEPTEMBER-2018,Y02572,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,846,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4617,0,0,142,0,0,2,0,1483,0,0,346
MSitAE-SEPTEMBER-2018,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,10928,0,0,1078,0,0,180,0,2825,0,0,1423
MSitAE-SEPTEMBER-2018,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3197,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NEH06,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HAVERSTOCK HEALTHCARE (CHESHUNT COMMUNITY HOSPITAL),0,0,1937,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,3989,0,1042,860,0,0,198,2,1127,0,0,539
MSitAE-SEPTEMBER-2018,RTH,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11146,1437,535,1570,0,2,384,0,2884,69,28,2980
MSitAE-SEPTEMBER-2018,RQ6,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,7676,1838,9514,2471,29,0,565,0,2298,31,0,1051
MSitAE-SEPTEMBER-2018,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,0,0,4912,0,0,5,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RV9,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0,0,721,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NLO10,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OADBY & WIGSTON URGENT CARE CENTRE,0,0,2043,0,0,19,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,9753,755,2146,2471,0,4,831,0,3209,0,3,1425
MSitAE-SEPTEMBER-2018,NDA57,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASLEMERE MINOR INJURIES UNIT,0,0,579,0,0,5,0,0,0,0,0,3
MSitAE-SEPTEMBER-2018,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,3106,0,0,57,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RNA,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,8832,0,4774,2011,0,0,257,0,2093,0,0,838
MSitAE-SEPTEMBER-2018,R1D,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2298,0,0,4,0,0,0,0,0,26
MSitAE-SEPTEMBER-2018,RTV,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,1651,0,0,9,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,REM,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7388,0,6453,1965,0,42,494,0,3382,0,0,811
MSitAE-SEPTEMBER-2018,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6326,0,915,1043,0,6,375,0,2475,0,30,1113
MSitAE-SEPTEMBER-2018,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,8016,0,0,46,0,0,0,0,7,0,228
MSitAE-SEPTEMBER-2018,RNU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2926,0,0,76,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RWP,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10313,0,5801,3578,0,9,1305,19,3015,0,0,854
MSitAE-SEPTEMBER-2018,RPA,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MEDWAY NHS FOUNDATION TRUST,7529,0,2580,1465,0,0,745,0,2119,0,0,1089
MSitAE-SEPTEMBER-2018,RFS,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5867,0,1503,646,0,0,108,0,2117,0,0,911
MSitAE-SEPTEMBER-2018,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11907,1834,5751,1714,30,11,170,0,4249,96,1,518
MSitAE-SEPTEMBER-2018,RH5,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,0,0,7270,0,0,51,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6238,0,0,475,0,0,30,0,2148,0,0,1210
MSitAE-SEPTEMBER-2018,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,180,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,NLO09,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MELTON MOWBRAY URGENT CARE CENTRE,0,0,516,0,0,9,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,17988,0,0,134,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RDD,NHS ENGLAND MIDLANDS AND EAST (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12338,0,0,399,0,0,30,0,3247,0,0,272
MSitAE-SEPTEMBER-2018,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,8954,0,1716,1283,0,6,219,0,2545,0,0,236
MSitAE-SEPTEMBER-2018,RBS,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4731,0,0,295,0,0,0,0,1107,0,0,219
MSitAE-SEPTEMBER-2018,NLO11,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH URGENT CARE CENTRE,0,0,663,0,0,19,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,RC9,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8812,0,3145,189,0,0,0,0,2725,0,0,1071
MSitAE-SEPTEMBER-2018,NLO12,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM URGENT CARE CENTRE,0,0,295,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2018,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0,0,6194,0,0,53,0,0,0,0,0,41
MSitAE-SEPTEMBER-2018,RD3,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),POOLE HOSPITAL NHS FOUNDATION TRUST,5607,0,1812,767,0,4,97,0,1734,0,0,1294
MSitAE-SEPTEMBER-2018,RTF,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8683,0,8677,817,0,38,0,0,4264,0,25,543
MSitAE-SEPTEMBER-2018,RXK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13581,1170,2989,3004,9,0,390,0,3106,31,0,533
MSitAE-SEPTEMBER-2018,RBV,NHS ENGLAND NORTH (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,418
MSitAE-SEPTEMBER-2018,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,4917,0,358,1245,0,0,294,0,1249,0,0,242
MSitAE-SEPTEMBER-2018,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4459,0,108,154,0,0,0,0,673,0,0,356
MSitAE-SEPTEMBER-2018,RNS,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8666,1095,1249,1206,1,6,353,0,2892,0,0,1062
MSitAE-SEPTEMBER-2018,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,19076,0,3457,2983,0,0,840,0,4137,0,0,698
MSitAE-SEPTEMBER-2018,RR7,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,7520,0,2456,378,0,0,61,0,1696,0,0,295
MSitAE-SEPTEMBER-2018,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11594,0,16458,2209,0,305,492,0,5883,0,0,740
MSitAE-SEPTEMBER-2018,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5135,0,494,199,0,0,22,0,1224,0,0,37
MSitAE-SEPTEMBER-2018,RNQ,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7492,0,0,1252,0,0,239,0,2523,0,0,433
MSitAE-SEPTEMBER-2018,RLT,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,6987,0,0,944,0,0,162,0,1315,0,0,98
MSitAE-SEPTEMBER-2018,RWE,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18696,1704,0,4151,29,0,724,0,4682,7,0,3052
MSitAE-SEPTEMBER-2018,RM1,NHS ENGLAND MIDLANDS AND EAST (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9183,0,2467,2254,0,53,628,0,2731,0,0,1949
MSitAE-SEPTEMBER-2018,RYG,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,14,64
MSitAE-SEPTEMBER-2018,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17777,0,7820,1255,0,52,79,0,4006,0,0,248
MSitAE-SEPTEMBER-2018,RGN,NHS ENGLAND MIDLANDS AND EAST (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,12300,0,749,1603,0,0,158,0,3466,0,0,1049
MSitAE-SEPTEMBER-2018,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12627,0,2346,951,0,1,257,0,4043,0,0,422
MSitAE-SEPTEMBER-2018,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,9711,0,0,56,1,1,0,0,2,0
MSitAE-SEPTEMBER-2018,RMP,NHS ENGLAND NORTH (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7228,0,4952,890,0,3,147,0,1847,0,0,369
MSitAE-SEPTEMBER-2018,RBK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,6204,0,3293,1889,0,0,477,0,1957,0,0,712
MSitAE-SEPTEMBER-2018,RDE,NHS ENGLAND MIDLANDS AND EAST (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,15322,0,5403,939,0,1,61,0,4404,1,158,1747
MSitAE-SEPTEMBER-2018,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,13090,791,3279,2402,0,1,205,0,3353,0,0,751
MSitAE-SEPTEMBER-2018,RXL,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6251,0,11464,2232,0,35,855,16,2293,0,0,870
