Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-FEBRUARY-2019,R1D,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,1933,0,0,0,0,0,0,0,0,17
MSitAE-FEBRUARY-2019,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,1479,0,0,6,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,Y02572,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,742,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,318
MSitAE-FEBRUARY-2019,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4187,0,0,1,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,5928,0,9278,1603,0,80,825,1,2382,0,31,1092
MSitAE-FEBRUARY-2019,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3220,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,7279,0,0,84,0,0,0,0,11,0,208
MSitAE-FEBRUARY-2019,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2566,0,0,0,0,0,0,0,0,121
MSitAE-FEBRUARY-2019,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4410,0,0,217,0,0,10,0,1479,0,0,391
MSitAE-FEBRUARY-2019,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,622,0,0,6,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1944,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3266,0,0,90,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,C83023,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),SLEAFORD MEDICAL GROUP,0,0,615,0,0,0,0,0,0,0,0,10
MSitAE-FEBRUARY-2019,NLO09,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MELTON MOWBRAY URGENT CARE CENTRE,0,0,494,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,NLO11,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH URGENT CARE CENTRE,0,0,499,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,7721,0,687,1011,0,0,491,0,2339,0,0,749
MSitAE-FEBRUARY-2019,RY7,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY NHS FOUNDATION TRUST,0,0,3826,0,0,29,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RXL,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,5854,0,10926,2519,0,53,1048,44,2234,0,0,1034
MSitAE-FEBRUARY-2019,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,11199,0,8494,2093,0,186,304,0,2656,0,0,963
MSitAE-FEBRUARY-2019,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,420,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,NLO01,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,4055,0,0,87,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RVY,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,6637,0,3016,1337,0,27,461,27,2471,0,0,58
MSitAE-FEBRUARY-2019,NLO12,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM URGENT CARE CENTRE,0,0,303,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RGP,NHS ENGLAND MIDLANDS AND EAST (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5441,0,605,1188,0,15,194,0,1385,0,0,503
MSitAE-FEBRUARY-2019,RGR,NHS ENGLAND MIDLANDS AND EAST (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,5296,0,445,690,0,0,113,0,1936,0,0,749
MSitAE-FEBRUARY-2019,RBQ,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,189
MSitAE-FEBRUARY-2019,Y03007,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,0,0,2547,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5643,0,2525,1646,0,0,431,3,2262,0,0,594
MSitAE-FEBRUARY-2019,RC9,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8289,0,3924,310,0,0,73,0,3154,0,0,1253
MSitAE-FEBRUARY-2019,NLO10,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OADBY & WIGSTON URGENT CARE CENTRE,0,0,1892,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,Y03571,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,6899,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,8J094,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BADGER LTD,0,0,3059,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RP5,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,10877,0,2510,1201,0,3,338,0,3118,0,328,965
MSitAE-FEBRUARY-2019,RFS,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5489,0,1606,978,0,0,201,0,1975,0,0,878
MSitAE-FEBRUARY-2019,RL1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,5
MSitAE-FEBRUARY-2019,RY4,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,819,0,0,3,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,997,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,237,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RJN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,3679,0,120,859,0,0,79,0,944,0,0,312
MSitAE-FEBRUARY-2019,RBN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9186,0,0,2734,0,0,223,0,4169,0,0,395
MSitAE-FEBRUARY-2019,RQ6,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,8804,464,9275,2741,0,0,728,0,2216,22,0,1104
MSitAE-FEBRUARY-2019,R0A,NHS ENGLAND NORTH (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,20562,3396,8703,5537,121,91,1131,0,6615,158,148,1285
MSitAE-FEBRUARY-2019,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,9313,1923,0,2091,38,0,399,0,3035,16,0,760
MSitAE-FEBRUARY-2019,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4155,0,0,3,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,2471,0,0,13,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RTV,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,9656,0,0,148,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,9466,1050,0,1399,2,0,291,0,2283,0,0,522
MSitAE-FEBRUARY-2019,RMC,NHS ENGLAND NORTH (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,8568,0,967,2012,0,7,323,1,2203,0,28,748
MSitAE-FEBRUARY-2019,RXK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,12929,1061,2959,2991,15,2,465,0,3344,37,0,595
MSitAE-FEBRUARY-2019,RR8,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),LEEDS TEACHING HOSPITALS NHS TRUST,15726,0,3479,3448,0,1,1303,0,4264,0,0,1459
MSitAE-FEBRUARY-2019,RR7,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,7116,0,2278,761,0,6,219,0,1576,0,0,243
MSitAE-FEBRUARY-2019,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,10559,0,0,2807,0,0,610,0,2859,0,0,1487
MSitAE-FEBRUARY-2019,RMP,NHS ENGLAND NORTH (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6944,0,4338,1355,0,29,222,0,1718,0,0,491
MSitAE-FEBRUARY-2019,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,3976,0,0,17,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1352,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,C82038,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,159,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,5871,0,1103,2045,0,7,930,0,2412,0,28,1183
MSitAE-FEBRUARY-2019,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5594,0,7665,2387,0,79,595,1,1650,0,0,216
MSitAE-FEBRUARY-2019,RBS,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5059,0,0,474,0,0,0,0,982,0,0,200
MSitAE-FEBRUARY-2019,RNA,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,8277,0,5255,2680,0,14,704,16,1885,0,0,838
MSitAE-FEBRUARY-2019,RBL,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,6861,0,2875,2523,0,13,765,0,2027,0,0,1776
MSitAE-FEBRUARY-2019,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,17710,0,0,460,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4667,0,244,157,0,0,0,0,665,0,0,313
MSitAE-FEBRUARY-2019,RHQ,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8393,1199,8672,2444,0,0,635,0,2868,0,0,2438
MSitAE-FEBRUARY-2019,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,1273,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RJL,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11228,0,0,2512,0,0,719,1,2894,0,0,428
MSitAE-FEBRUARY-2019,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,4870,0,614,415,0,1,80,0,1219,0,0,20
MSitAE-FEBRUARY-2019,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,3519,0,738,793,0,0,261,0,1061,0,0,454
MSitAE-FEBRUARY-2019,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,619,0,0,0,0,0,0,0,3,189
MSitAE-FEBRUARY-2019,RJC,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,5696,0,605,590,0,0,24,0,1815,0,0,219
MSitAE-FEBRUARY-2019,RNZ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY NHS FOUNDATION TRUST,3757,230,1402,573,0,0,91,0,1072,0,0,747
MSitAE-FEBRUARY-2019,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,0,0,2094,0,0,1,1,0,0,0,0,0
MSitAE-FEBRUARY-2019,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,5815,0,0,1169,0,0,76,0,2091,0,0,1182
MSitAE-FEBRUARY-2019,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,6670,0,11687,2453,0,195,594,1,1812,0,0,170
MSitAE-FEBRUARY-2019,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0,0,521,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8514,0,0,2349,0,0,598,4,2150,0,0,384
MSitAE-FEBRUARY-2019,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,9311,679,1692,4028,1,1,913,1,3083,0,1,1478
MSitAE-FEBRUARY-2019,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,5662,1195,979,889,0,0,98,0,1729,8,0,1235
MSitAE-FEBRUARY-2019,RLT,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,6948,0,0,1370,0,0,416,2,1288,38,0,0
MSitAE-FEBRUARY-2019,RBT,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5402,0,1745,1343,0,6,0,0,2076,0,0,918
MSitAE-FEBRUARY-2019,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7116,0,3809,1053,0,1,166,3,1903,0,0,1441
MSitAE-FEBRUARY-2019,RCF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,4671,625,68,612,0,0,39,0,1491,0,0,810
MSitAE-FEBRUARY-2019,RLN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,8182,1957,2705,1980,53,13,262,0,2717,23,0,611
MSitAE-FEBRUARY-2019,RDD,NHS ENGLAND MIDLANDS AND EAST (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10802,0,0,1137,0,0,295,0,3036,0,0,249
MSitAE-FEBRUARY-2019,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,956,0,0,0,0,0,0,0,17,327
MSitAE-FEBRUARY-2019,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,4499,0,0,54,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,4661,0,0,1149,0,0,307,2,1355,0,0,178
MSitAE-FEBRUARY-2019,RY5,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,9627,0,0,290,0,0,0,0,3,7
MSitAE-FEBRUARY-2019,REM,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7431,0,355,1978,0,0,473,0,3331,0,0,907
MSitAE-FEBRUARY-2019,RTD,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,9905,1754,7376,1312,32,0,75,0,2063,19,6,2189
MSitAE-FEBRUARY-2019,RCX,NHS ENGLAND MIDLANDS AND EAST (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5311,0,0,1203,0,0,464,0,1993,0,0,734
MSitAE-FEBRUARY-2019,RT2,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE CARE NHS FOUNDATION TRUST,0,0,3517,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,RNQ,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7384,0,0,1950,0,0,584,0,2363,0,0,398
MSitAE-FEBRUARY-2019,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0,0,1684,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2019,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25261,873,14431,6926,31,131,2049,0,7883,0,0,1644
MSitAE-FEBRUARY-2019,RQ3,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4780,0,0,886,0,0,0,0,1015,0,0,238
