Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-FEBRUARY-2020,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,24
MSitAE-FEBRUARY-2020,M85813,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WIC,0,0,3211,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7461,0,0,659,0,0,90,0,2172,0,0,549
MSitAE-FEBRUARY-2020,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,4698,0,0,13,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,858,0,0,0,0,0,0,0,8,319
MSitAE-FEBRUARY-2020,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,1473,0,0,5,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,Y02961,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,3326,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11453,0,0,2959,0,0,759,0,3023,0,0,409
MSitAE-FEBRUARY-2020,RGR,NHS ENGLAND EAST OF ENGLAND (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,5890,0,279,0,0,0,172,0,1753,0,0,632
MSitAE-FEBRUARY-2020,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,140
MSitAE-FEBRUARY-2020,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10040,0,0,537,0,0,59,0,1512,0,0,183
MSitAE-FEBRUARY-2020,NYM13,NHS ENGLAND LONDON,HHCIC EAST WIC,0,0,79,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,7305,0,2323,1204,0,6,302,0,1616,0,0,306
MSitAE-FEBRUARY-2020,NQ106,NHS ENGLAND EAST OF ENGLAND (EAST),FRYATT HOSPITAL,0,0,530,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RXK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13420,1032,2915,4395,21,12,678,0,2998,25,0,571
MSitAE-FEBRUARY-2020,RNU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2570,0,0,98,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,NQ108,NHS ENGLAND EAST OF ENGLAND (EAST),CLACTON HOSPITAL,0,0,2577,0,0,2,2,0,0,0,0,0
MSitAE-FEBRUARY-2020,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,329,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4442,0,123,129,0,0,1,0,725,0,0,265
MSitAE-FEBRUARY-2020,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,3488,0,920,741,0,0,240,1,1049,0,0,511
MSitAE-FEBRUARY-2020,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,933,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0,0,105,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,2959,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2516,0,0,4,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,ARN02,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),ST.GEORGE'S CENTRE,0,0,2494,0,0,29,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),GOOLE & DISTRICT HOSPITAL,0,0,1355,0,0,2,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),LOCAL CARE DIRECT,0,0,2821,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,146,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1362,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3547,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,NL7,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,5785,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6370,1197,4851,2104,0,61,674,0,2936,846,0,713
MSitAE-FEBRUARY-2020,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12491,759,3619,2404,0,5,178,0,3364,0,0,746
MSitAE-FEBRUARY-2020,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,2652,0,0,51,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5356,0,2782,1445,0,0,125,3,2325,0,0,713
MSitAE-FEBRUARY-2020,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9504,0,1241,2015,0,10,415,0,2467,0,135,1375
MSitAE-FEBRUARY-2020,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,19830,0,3910,3984,0,2,906,59,4047,0,0,1034
MSitAE-FEBRUARY-2020,RAJ,NHS ENGLAND EAST OF ENGLAND (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6739,0,1764,1953,0,42,113,0,2415,0,296,936
MSitAE-FEBRUARY-2020,RGP,NHS ENGLAND EAST OF ENGLAND (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5889,0,232,1115,0,10,183,0,1387,0,0,498
MSitAE-FEBRUARY-2020,RY4,NHS ENGLAND EAST OF ENGLAND (EAST),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,893,0,0,1,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RBK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,6774,0,3820,1801,0,0,266,0,2358,0,0,760
MSitAE-FEBRUARY-2020,Y02428,NHS ENGLAND EAST OF ENGLAND (EAST),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1902,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RQ8,NHS ENGLAND EAST OF ENGLAND (EAST),MID ESSEX HOSPITAL SERVICES NHS TRUST,8042,0,529,1858,0,20,288,2,2440,0,0,702
MSitAE-FEBRUARY-2020,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3221,0,0,87,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,2136,0,0,1,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RL4,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,11814,0,9047,3323,0,137,608,1,2749,0,0,1047
MSitAE-FEBRUARY-2020,Y03571,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,7098,0,0,4,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RJN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,3746,0,0,984,0,0,164,3,847,0,0,314
MSitAE-FEBRUARY-2020,NLT02,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),CLEVEDON HOSPITAL,0,0,1268,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9546,0,835,2755,0,2,1207,6,2880,0,0,1070
MSitAE-FEBRUARY-2020,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5562,0,1989,1572,0,0,95,0,2256,0,0,876
MSitAE-FEBRUARY-2020,RNZ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY NHS FOUNDATION TRUST,3882,271,1361,655,0,0,142,0,1143,0,0,917
MSitAE-FEBRUARY-2020,RGT,NHS ENGLAND EAST OF ENGLAND (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9223,0,4445,0,0,0,462,7,2234,0,28,415
MSitAE-FEBRUARY-2020,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,4199,0,0,37,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RWP,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10034,0,4876,3565,0,3,1158,63,3216,0,0,1138
MSitAE-FEBRUARY-2020,RBS,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4568,0,0,600,0,0,0,0,961,200,0,0
MSitAE-FEBRUARY-2020,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4042,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,7036,0,0,9,0,0,0,0,20,0,168
MSitAE-FEBRUARY-2020,Y02572,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,639,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RWE,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18226,1536,0,6520,38,0,1823,9,4721,5,0,3216
MSitAE-FEBRUARY-2020,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14631,0,8297,5707,0,846,1021,76,4004,0,0,393
MSitAE-FEBRUARY-2020,RK5,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8572,0,4120,1248,0,75,278,1,3144,0,14,393
MSitAE-FEBRUARY-2020,REP,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1076,0,0,16,0,0,0,0,94,0,13
MSitAE-FEBRUARY-2020,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,9694,371,6705,3039,0,26,518,4,4294,10,0,1493
MSitAE-FEBRUARY-2020,RBN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9192,0,4220,2640,0,45,412,0,4096,0,0,366
MSitAE-FEBRUARY-2020,RFS,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5604,0,1617,1707,0,1,336,1,2159,0,0,848
MSitAE-FEBRUARY-2020,RVY,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,6745,0,2815,1597,0,9,644,9,2536,0,0,92
MSitAE-FEBRUARY-2020,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,12645,1132,0,3286,27,0,1147,1,3162,18,0,343
MSitAE-FEBRUARY-2020,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10332,0,0,3818,0,0,864,0,2764,0,0,1460
MSitAE-FEBRUARY-2020,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0,0,3093,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RH5,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,0,0,7138,0,0,47,0,0,0,0,0,30
MSitAE-FEBRUARY-2020,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8270,430,6335,2779,0,214,899,2,2667,0,0,400
MSitAE-FEBRUARY-2020,RTQ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,5305,0,0,26,0,0,0,0,0,14
MSitAE-FEBRUARY-2020,RWG,NHS ENGLAND EAST OF ENGLAND (EAST),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8596,0,4216,2454,0,20,576,0,3469,0,0,579
MSitAE-FEBRUARY-2020,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,9352,0,1623,2048,0,6,448,0,2918,0,0,289
MSitAE-FEBRUARY-2020,R1D,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2202,0,0,2,0,0,0,0,0,22
MSitAE-FEBRUARY-2020,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0,0,4459,0,0,25,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RNA,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,7922,0,6175,2379,0,59,747,5,2335,0,0,969
MSitAE-FEBRUARY-2020,RGN,NHS ENGLAND EAST OF ENGLAND (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,12687,0,729,3777,0,0,569,0,3435,0,0,1664
MSitAE-FEBRUARY-2020,NNJ12,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH,0,0,614,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RLQ,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WYE VALLEY NHS TRUST,4892,0,0,1319,0,0,93,2,1471,0,0,237
MSitAE-FEBRUARY-2020,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3963,0,488,633,0,0,18,0,1004,0,0,523
MSitAE-FEBRUARY-2020,Y03007,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,0,0,2039,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2020,RMC,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,8896,0,1071,2594,0,88,457,13,2126,0,37,687
MSitAE-FEBRUARY-2020,RK9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7368,212,3198,0,0,0,496,87,2625,1567,0,13
MSitAE-FEBRUARY-2020,RC9,NHS ENGLAND EAST OF ENGLAND (EAST),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8180,0,4261,0,0,0,39,0,2906,0,0,1069
MSitAE-FEBRUARY-2020,RWW,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6621,0,2145,1609,0,49,788,0,2916,0,0,264
MSitAE-FEBRUARY-2020,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,8256,0,0,45,0,1,0,0,0,3
MSitAE-FEBRUARY-2020,RNS,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8294,1034,1274,2787,15,8,703,0,2327,0,0,1113
MSitAE-FEBRUARY-2020,RW4,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2231,0,0,0,0,0,0,0,0,111
MSitAE-FEBRUARY-2020,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),LEEDS TEACHING HOSPITALS NHS TRUST,16107,0,8462,4170,0,7,1385,0,4586,0,0,1305
MSitAE-FEBRUARY-2020,RQ3,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4675,0,0,563,0,0,0,0,959,0,0,190
