Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JULY-2019,R1D,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3435,0,0,18,0,0,0,0,0,25
MSitAE-JULY-2019,RY8,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7720,0,0,3,0,0,0,0,0,0
MSitAE-JULY-2019,Y02696,NHS ENGLAND LONDON,EDMONTON GP WALK IN CENTRE,0,0,1057,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,C82038,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,255,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,8030,0,0,66,0,0,0,0,0,0
MSitAE-JULY-2019,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,3126,0,0,9,0,0,0,0,0,0
MSitAE-JULY-2019,NNJ14,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OADBY,0,0,2488,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,Y03645,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,476,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2019,RY4,NHS ENGLAND EAST OF ENGLAND (EAST),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1203,0,0,21,0,0,0,0,0,0
MSitAE-JULY-2019,NNJ15,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM,0,0,350,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,2012,0,0,7,0,0,0,0,0,0
MSitAE-JULY-2019,C82009,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,429,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,Y02533,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,351,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4990,0,0,21,0,0,0,0,0,0
MSitAE-JULY-2019,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,3240,0,0,73,0,0,0,0,0,0
MSitAE-JULY-2019,Y02615,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,5802,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),THE ROTHERHAM NHS FOUNDATION TRUST,8943,0,0,0,0,0,405,1,1582,0,0,362
MSitAE-JULY-2019,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,593,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,C82010,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,329,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,4450,0,1486,627,0,0,91,0,1143,0,0,545
MSitAE-JULY-2019,M85813,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WIC,0,0,3559,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13898,0,0,1190,0,0,138,0,3005,0,0,1472
MSitAE-JULY-2019,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0,0,7594,0,0,95,0,0,0,0,0,33
MSitAE-JULY-2019,NR3,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5509,0,0,8,0,0,0,0,0,0
MSitAE-JULY-2019,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,30
MSitAE-JULY-2019,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,913,0,0,11,0,0,0,0,0,0
MSitAE-JULY-2019,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3324,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,Y01231,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3274,0,0,27,0,0,0,0,0,0
MSitAE-JULY-2019,RY7,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY NHS FOUNDATION TRUST,0,0,5057,0,0,12,0,0,0,0,0,0
MSitAE-JULY-2019,Y01069,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3350,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,NQT5F,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1964,0,0,62,0,0,0,0,0,0
MSitAE-JULY-2019,RWE,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20032,1860,0,6073,49,0,1478,0,4893,6,0,3490
MSitAE-JULY-2019,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,10398,1984,7519,1051,51,0,44,0,2996,23,1,2689
MSitAE-JULY-2019,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3400,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6946,0,14136,1783,0,184,585,21,2508,0,50,1362
MSitAE-JULY-2019,RLQ,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WYE VALLEY NHS TRUST,5729,0,460,1325,0,0,168,0,1522,0,0,212
MSitAE-JULY-2019,RBQ,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,211
MSitAE-JULY-2019,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,7,19
MSitAE-JULY-2019,RXK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14847,1303,2897,3486,56,0,653,0,3633,41,0,616
MSitAE-JULY-2019,Y02572,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,674,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RVY,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7656,0,3072,1206,0,7,315,4,2678,0,0,63
MSitAE-JULY-2019,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,19210,0,0,240,0,0,0,0,0,0
MSitAE-JULY-2019,REM,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8412,0,382,2448,0,0,328,0,3769,0,0,1007
MSitAE-JULY-2019,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14980,0,10126,5533,0,1101,802,44,4784,0,0,362
MSitAE-JULY-2019,RNU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2959,0,0,179,0,0,0,0,0,0
MSitAE-JULY-2019,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,5674,544,43,596,0,0,39,0,1630,0,0,825
MSitAE-JULY-2019,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1325,0,0,5,0,0,0,0,9,379
MSitAE-JULY-2019,RJN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,4329,0,219,1132,0,0,135,0,982,0,0,318
MSitAE-JULY-2019,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,9757,0,0,184,0,0,0,0,0,0
MSitAE-JULY-2019,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,899,0,0,0,0,0,0,0,4,189
MSitAE-JULY-2019,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,0,0,3326,0,0,381,0,0,0,0,0,0
MSitAE-JULY-2019,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,15158,0,2611,1202,0,16,384,0,4407,0,0,621
MSitAE-JULY-2019,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,11106,0,0,718,0,0,47,1,1629,0,0,224
MSitAE-JULY-2019,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,19072,0,4791,0,0,0,806,0,4010,0,160,1039
MSitAE-JULY-2019,RGP,NHS ENGLAND EAST OF ENGLAND (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7386,0,324,1067,0,8,112,1,1687,0,0,569
MSitAE-JULY-2019,RNA,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,9523,0,5748,1849,0,13,609,0,2639,0,0,897
MSitAE-JULY-2019,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0,0,744,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5264,0,0,224,0,0,2,0,1572,0,0,508
MSitAE-JULY-2019,Y03571,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,7254,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2019,NLO01,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,3992,0,0,121,0,0,0,0,0,0
MSitAE-JULY-2019,RW4,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2244,0,0,0,0,0,0,0,0,100
MSitAE-JULY-2019,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,250,0,0,4,0,0,0,0,0,0
MSitAE-JULY-2019,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7277,1276,3516,1595,0,37,287,0,2449,0,54,503
MSitAE-JULY-2019,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,306
MSitAE-JULY-2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,9150,0,790,770,0,0,333,0,2736,0,0,710
MSitAE-JULY-2019,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,8310,0,2677,681,0,14,115,0,1794,0,0,313
MSitAE-JULY-2019,RJC,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6490,0,902,458,0,0,18,0,1871,0,0,261
MSitAE-JULY-2019,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9178,0,0,601,0,0,29,0,2612,0,0,523
MSitAE-JULY-2019,R0A,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,22952,3749,9877,5615,70,91,952,0,6764,176,164,1302
MSitAE-JULY-2019,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,0,0,3868,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,NQ108,NHS ENGLAND EAST OF ENGLAND (EAST),CLACTON HOSPITAL,0,0,3325,0,0,2,2,0,0,0,0,0
MSitAE-JULY-2019,RY2,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,8782,0,0,93,0,0,0,0,0,0
MSitAE-JULY-2019,RQ3,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5059,0,0,596,0,0,0,0,1089,0,0,228
MSitAE-JULY-2019,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,4753,0,0,40,0,0,0,0,0,0
MSitAE-JULY-2019,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6385,0,2594,1886,0,10,121,0,2472,0,0,799
MSitAE-JULY-2019,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0,0,1585,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,DT301,NHS ENGLAND EAST OF ENGLAND (EAST),HERTS URGENT CARE (ASCOTS LANE),0,0,2407,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2019,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,13507,0,0,2899,0,0,453,0,3074,0,0,578
MSitAE-JULY-2019,RGN,NHS ENGLAND EAST OF ENGLAND (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,14043,0,899,2222,0,1,167,0,3729,0,18,1691
MSitAE-JULY-2019,RAJ,NHS ENGLAND EAST OF ENGLAND (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7561,0,1991,1527,0,92,61,0,2492,0,382,1237
MSitAE-JULY-2019,Y02676,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON STATION HEALTH CENTRE,0,0,2263,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RL4,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,12879,0,8882,2118,0,84,204,0,2976,0,0,974
MSitAE-JULY-2019,RWP,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11889,0,6988,4372,0,19,1298,61,3234,0,0,1097
MSitAE-JULY-2019,RNS,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9353,1248,1547,1969,6,0,513,0,2367,0,0,1302
MSitAE-JULY-2019,RWD,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,13191,0,2614,5208,0,0,1538,0,4313,0,0,1254
MSitAE-JULY-2019,RTE,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,14066,0,0,1616,0,0,316,0,3835,0,0,757
MSitAE-JULY-2019,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,0,0,5390,0,0,191,0,0,0,0,0,0
MSitAE-JULY-2019,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13861,0,1572,2097,0,6,345,2,4066,0,0,926
MSitAE-JULY-2019,NQ106,NHS ENGLAND EAST OF ENGLAND (EAST),FRYATT HOSPITAL,0,0,766,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2019,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10246,1663,0,2069,106,0,124,5,3254,23,0,1938
MSitAE-JULY-2019,RLT,NHS ENGLAND MIDLANDS (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,8210,0,0,1193,0,0,307,0,1491,66,0,0
MSitAE-JULY-2019,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,11197,0,1151,2404,0,4,320,0,2880,0,124,1642
MSitAE-JULY-2019,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9664,0,0,2056,0,0,471,4,1961,0,0,339
MSitAE-JULY-2019,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,14690,2278,4079,2540,144,19,234,0,4375,41,0,895
MSitAE-JULY-2019,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4842,0,897,396,0,1,6,0,1171,0,0,494
MSitAE-JULY-2019,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,3552,0,0,149,0,0,0,0,0,0
MSitAE-JULY-2019,RNQ,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8685,0,0,0,0,0,424,0,2557,0,0,382
MSitAE-JULY-2019,R1F,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ISLE OF WIGHT NHS TRUST,4433,0,946,1234,0,0,500,4,908,0,0,291
MSitAE-JULY-2019,RMC,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,10295,0,1044,1566,0,8,299,0,2245,0,27,664
MSitAE-JULY-2019,RM1,NHS ENGLAND EAST OF ENGLAND (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11896,0,1431,3618,0,6,843,4,3115,0,0,1988
MSitAE-JULY-2019,RBV,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,502
MSitAE-JULY-2019,RRF,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7582,0,5359,617,0,49,62,0,2862,0,0,402
MSitAE-JULY-2019,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,27522,977,16377,5812,12,176,1715,6,8427,0,0,1974
MSitAE-JULY-2019,AC008,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,0,0,1274,0,0,6,0,0,0,0,0,0
MSitAE-JULY-2019,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,7676,1399,704,1579,0,1,117,0,2533,6,0,996
MSitAE-JULY-2019,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,5331,0,0,53,0,0,0,0,0,0
MSitAE-JULY-2019,RBL,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7813,0,3794,2096,0,1,601,0,2400,0,0,1829
MSitAE-JULY-2019,RX1,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16688,1813,322,0,0,0,1389,1,4496,0,0,3055
MSitAE-JULY-2019,RTV,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,10865,0,0,171,0,0,0,0,0,0
MSitAE-JULY-2019,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9501,0,11317,887,0,152,0,0,5132,0,42,810
MSitAE-JULY-2019,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4784,0,185,114,0,0,0,0,719,0,0,207
MSitAE-JULY-2019,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9653,1284,9273,3331,0,0,476,0,3063,0,0,2880
MSitAE-JULY-2019,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5899,0,8565,2136,0,121,873,12,1940,0,0,291
MSitAE-JULY-2019,RBK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,7293,0,4448,1808,0,4,236,0,2400,0,0,775
MSitAE-JULY-2019,RD8,NHS ENGLAND EAST OF ENGLAND (EAST),MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8092,0,4792,1206,0,17,173,0,1767,0,0,627
