Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JULY-2018,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1180,0,0,3,0,0,0,0,29,423
MSitAE-JULY-2018,RBQ,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,219
MSitAE-JULY-2018,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0,0,1922,0,0,20,0,0,0,0,0,0
MSitAE-JULY-2018,Y02533,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,319,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,885,0,0,4,0,0,0,0,0,0
MSitAE-JULY-2018,NNF99,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HORNSEA COTTAGE HOSPITAL,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RRF,NHS ENGLAND NORTH (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7557,0,668,791,0,0,185,0,2551,0,0,523
MSitAE-JULY-2018,NNF18,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),WITHERNSEA HOSPITAL,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NNF70,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),ALFRED BEAN HOSPITAL,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RET,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,181
MSitAE-JULY-2018,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3431,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,2001,0,0,10,0,0,0,0,0,0
MSitAE-JULY-2018,NNF94,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2501,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1743,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NNF76,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3205,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NNF09,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,2740,0,0,19,0,0,0,0,0,0
MSitAE-JULY-2018,RJC,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6181,0,977,312,0,0,3,0,1771,0,0,253
MSitAE-JULY-2018,Y01231,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,2568,0,0,46,0,0,0,0,0,0
MSitAE-JULY-2018,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,282
MSitAE-JULY-2018,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4718,0,0,4,0,0,0,0,0,0
MSitAE-JULY-2018,RY7,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY NHS FOUNDATION TRUST,0,0,4762,0,0,25,0,0,0,0,0,0
MSitAE-JULY-2018,NNJ,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0,0,1884,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2018,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,2404,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NL7,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,5554,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11922,0,17536,3038,0,158,627,0,6098,0,0,789
MSitAE-JULY-2018,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13970,1177,0,2220,17,0,794,3,3405,21,0,143
MSitAE-JULY-2018,AC008,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,0,0,1299,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2018,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,8138,0,0,23,0,0,0,0,0,0
MSitAE-JULY-2018,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4221,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,Y03051,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASTINGS MED P & WALKIN,0,0,2103,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,7228,0,14782,1537,0,184,340,0,2824,0,54,1029
MSitAE-JULY-2018,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",19303,791,5072,4606,0,10,73,0,5004,0,0,71
MSitAE-JULY-2018,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1734,0,0,6,0,0,0,0,0,0
MSitAE-JULY-2018,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,913,0,0,0,0,0,0,0,4,179
MSitAE-JULY-2018,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,3,23
MSitAE-JULY-2018,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,1448,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,Y04538,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BRACKNELL URGENT CARE CENTRE WIC,0,0,3628,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RFF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8136,0,0,642,0,0,26,0,2064,0,0,658
MSitAE-JULY-2018,RAJ,NHS ENGLAND MIDLANDS AND EAST (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7737,0,1350,673,0,2,14,0,2182,0,266,1077
MSitAE-JULY-2018,RQ3,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4847,0,0,193,0,0,0,0,1096,0,0,299
MSitAE-JULY-2018,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6517,0,0,399,0,0,4,0,2255,0,0,556
MSitAE-JULY-2018,C82009,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,487,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NDA57,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASLEMERE MINOR INJURIES UNIT,0,0,683,0,0,4,0,0,0,0,0,1
MSitAE-JULY-2018,Y02961,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,2602,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RWG,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8578,0,4604,2104,0,14,554,0,3103,0,0,609
MSitAE-JULY-2018,AXT02,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHAKESPEARE WALK-IN CENTRE,0,0,3546,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RYG,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,8,61
MSitAE-JULY-2018,Y02666,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY WALK-IN HC,0,0,1579,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,C82038,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,217,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9288,0,0,884,0,0,154,2,1469,0,0,123
MSitAE-JULY-2018,RBD,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4347,0,5218,400,0,8,2,0,1349,0,0,410
MSitAE-JULY-2018,RGP,NHS ENGLAND MIDLANDS AND EAST (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6588,0,942,681,0,24,94,0,1482,0,0,462
MSitAE-JULY-2018,Y02428,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,2150,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0,0,1555,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2018,RQ6,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,8187,1871,10335,2300,14,0,391,0,2458,23,0,1100
MSitAE-JULY-2018,NMH01,NHS ENGLAND MIDLANDS AND EAST (EAST),NORWICH PRACTICES LTD,0,0,5514,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,26
MSitAE-JULY-2018,RXF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,18828,0,4047,2731,0,88,674,0,3981,0,173,974
MSitAE-JULY-2018,RNL,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,8658,0,2293,1243,0,14,319,0,2089,0,0,858
MSitAE-JULY-2018,RR8,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),LEEDS TEACHING HOSPITALS NHS TRUST,17889,0,3978,3507,0,17,842,0,5345,0,0,1441
MSitAE-JULY-2018,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0,0,756,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,360,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RTF,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9290,0,9739,433,0,49,0,0,4266,0,38,729
MSitAE-JULY-2018,Y02615,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,5731,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RBT,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5842,0,2496,1277,0,10,0,0,2255,0,0,893
MSitAE-JULY-2018,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,5402,0,475,1537,0,0,319,1,1360,0,0,258
MSitAE-JULY-2018,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,532,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,9667,1123,0,1037,1,0,102,0,2171,0,0,552
MSitAE-JULY-2018,RM1,NHS ENGLAND MIDLANDS AND EAST (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9935,0,2827,2031,0,58,401,1,2872,0,0,2040
MSitAE-JULY-2018,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,13528,0,2436,1156,0,4,316,0,4432,0,0,302
MSitAE-JULY-2018,RWE,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18890,1866,0,4861,48,0,1462,0,4522,12,0,3530
MSitAE-JULY-2018,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,7165,1373,910,352,5,0,34,0,1901,4,0,1324
MSitAE-JULY-2018,NLO11,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH URGENT CARE CENTRE,0,0,633,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RR7,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,8234,0,2700,521,0,1,129,0,1681,0,0,316
MSitAE-JULY-2018,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3661,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RFR,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE ROTHERHAM NHS FOUNDATION TRUST,8728,0,0,1186,0,0,134,0,1563,0,0,459
MSitAE-JULY-2018,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,11844,0,8344,1651,0,49,208,1,2808,0,0,967
MSitAE-JULY-2018,RNQ,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8214,0,0,1810,0,0,481,0,2489,0,0,459
MSitAE-JULY-2018,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,4479,0,1381,681,0,0,63,0,1077,0,0,649
MSitAE-JULY-2018,RV9,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0,0,913,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2018,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6925,1212,5405,1625,0,86,483,0,3138,877,0,755
MSitAE-JULY-2018,NLT02,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),CLEVEDON HOSPITAL,0,0,1522,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,0,0,3099,0,0,3,3,0,0,0,0,0
MSitAE-JULY-2018,RBN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,9988,0,0,2552,0,0,225,0,4470,0,0,481
MSitAE-JULY-2018,RX1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13195,1784,2939,4116,56,72,618,1,4045,0,0,2850
MSitAE-JULY-2018,NNFA7,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),GOOLE & DISTRICT HOSPITAL,0,0,1432,0,0,3,0,0,0,0,0,0
MSitAE-JULY-2018,RA4,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4925,0,0,63,0,0,3,0,1515,0,0,396
MSitAE-JULY-2018,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6731,0,0,552,0,0,37,0,2135,0,0,1218
MSitAE-JULY-2018,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4822,0,105,71,0,0,0,0,617,0,0,304
MSitAE-JULY-2018,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,4811,0,0,28,0,0,0,0,0,0
MSitAE-JULY-2018,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12143,0,0,1912,0,0,254,0,1972,0,0,924
MSitAE-JULY-2018,RNA,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,9565,0,5795,2225,0,33,316,0,2277,0,0,938
MSitAE-JULY-2018,RXL,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7035,0,12221,3644,0,80,1407,37,2383,0,0,811
MSitAE-JULY-2018,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,225,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,NLO12,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM URGENT CARE CENTRE,0,0,272,0,0,1,0,0,0,0,0,0
MSitAE-JULY-2018,RGN,NHS ENGLAND MIDLANDS AND EAST (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,13058,0,929,1305,0,0,100,0,3550,0,0,1117
MSitAE-JULY-2018,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,8121,0,738,396,0,0,187,0,2474,0,0,728
MSitAE-JULY-2018,RBS,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4915,0,0,172,0,0,0,0,993,0,0,288
MSitAE-JULY-2018,RK5,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9392,0,4973,511,0,83,63,0,2778,0,10,405
MSitAE-JULY-2018,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5722,0,523,282,0,1,21,0,1318,0,0,26
MSitAE-JULY-2018,NLO01,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,4351,0,0,150,0,0,0,0,0,0
MSitAE-JULY-2018,R0A,NHS ENGLAND NORTH (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,22012,3544,9525,4669,23,31,832,0,6818,183,148,1373
MSitAE-JULY-2018,NLO09,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MELTON MOWBRAY URGENT CARE CENTRE,0,0,544,0,0,12,0,0,0,0,0,0
MSitAE-JULY-2018,NLO10,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OADBY & WIGSTON URGENT CARE CENTRE,0,0,2216,0,0,0,0,0,0,0,0,0
MSitAE-JULY-2018,RDD,NHS ENGLAND MIDLANDS AND EAST (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13447,0,0,510,0,0,39,0,3469,0,0,308
MSitAE-JULY-2018,RCX,NHS ENGLAND MIDLANDS AND EAST (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6063,0,0,686,0,0,238,0,2187,0,0,921
MSitAE-JULY-2018,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12643,1851,6100,1868,17,18,315,0,4273,84,1,701
MSitAE-JULY-2018,RY4,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1024,0,0,18,0,0,0,0,0,0
MSitAE-JULY-2018,RXK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14575,1169,3179,2993,8,0,245,0,3281,31,0,655
MSitAE-JULY-2018,RN3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,7272,0,4809,970,0,33,326,0,2318,0,0,1361
MSitAE-JULY-2018,RLN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,8491,2348,3163,1452,48,14,53,0,2706,37,0,863
MSitAE-JULY-2018,RD8,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7970,0,4972,1414,0,22,125,0,1808,0,0,651
MSitAE-JULY-2018,RNS,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9287,1097,1012,869,5,0,101,0,2972,0,0,1129
MSitAE-JULY-2018,RXW,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10176,0,2031,3085,0,13,786,0,2468,0,132,2123
MSitAE-JULY-2018,RNU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3434,0,0,56,0,0,0,0,0,0
MSitAE-JULY-2018,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,13847,838,3464,2418,0,5,143,0,3500,0,0,752
MSitAE-JULY-2018,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10206,0,1095,1769,0,13,888,0,2511,0,0,1262
MSitAE-JULY-2018,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,12087,0,0,2466,0,0,480,0,3011,0,0,1416
