Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-NOVEMBER-2019,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,149
MSitAE-NOVEMBER-2019,C82038,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,288,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,C82010,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,322,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3552,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y01069,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3230,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y01231,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DR LOCAL CARE DIRECT OOH,0,0,3032,0,0,20,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y03571,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,7652,0,0,7,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RLQ,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WYE VALLEY NHS TRUST,5367,0,12,1511,0,0,94,2,1528,0,0,215
MSitAE-NOVEMBER-2019,RGN,NHS ENGLAND EAST OF ENGLAND (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,13390,0,808,3899,0,0,603,0,3719,0,5,1984
MSitAE-NOVEMBER-2019,NL7,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,6263,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y02615,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6194,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y03051,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASTINGS MED P & WALKIN,0,0,1626,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,2861,0,0,10,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y02961,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,3573,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3008,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,8968,0,794,1388,0,0,601,0,2664,0,0,713
MSitAE-NOVEMBER-2019,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,1599,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0,0,4825,0,0,5,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RBQ,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,192
MSitAE-NOVEMBER-2019,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2420,0,0,2,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0,0,3338,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RD3,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),POOLE HOSPITAL NHS FOUNDATION TRUST,5328,0,1775,0,0,0,387,8,1767,0,0,1505
MSitAE-NOVEMBER-2019,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,5994,0,9612,1977,0,72,919,8,2229,0,36,1535
MSitAE-NOVEMBER-2019,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),GOOLE & DISTRICT HOSPITAL,0,0,1415,0,0,5,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RY8,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6658,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0,0,142,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RJR,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6006,0,675,1505,0,2,723,0,1952,0,0,939
MSitAE-NOVEMBER-2019,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8973,0,0,1286,0,0,196,0,2504,0,0,584
MSitAE-NOVEMBER-2019,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,10044,859,1860,0,0,0,1239,0,3483,0,0,1606
MSitAE-NOVEMBER-2019,RGT,NHS ENGLAND EAST OF ENGLAND (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10284,0,4322,0,0,0,344,1,3264,0,27,1052
MSitAE-NOVEMBER-2019,RCX,NHS ENGLAND EAST OF ENGLAND (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5929,0,0,1409,0,0,459,1,2474,0,0,688
MSitAE-NOVEMBER-2019,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,2133,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RQ3,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5827,0,0,1056,0,0,0,0,1123,0,0,226
MSitAE-NOVEMBER-2019,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,422,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0,0,553,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,22
MSitAE-NOVEMBER-2019,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,7089,1201,5340,2268,0,127,665,0,3360,855,0,757
MSitAE-NOVEMBER-2019,AQN04,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PHL LYMINGTON UTC,0,0,2406,0,0,17,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,4,24
MSitAE-NOVEMBER-2019,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,17808,0,4242,0,0,0,1327,0,3858,0,118,1232
MSitAE-NOVEMBER-2019,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11221,1704,7788,1803,38,12,181,0,3743,18,2,2998
MSitAE-NOVEMBER-2019,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,144,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,0,0,3237,0,0,214,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RJN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,4032,0,99,1027,0,0,123,0,968,0,0,355
MSitAE-NOVEMBER-2019,RGP,NHS ENGLAND EAST OF ENGLAND (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6361,0,265,1377,0,12,195,1,1452,0,0,465
MSitAE-NOVEMBER-2019,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4518,0,0,21,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NLO01,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),NORTHERN DOCTORS URGENT CARE,0,0,1816,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10155,0,1321,3038,0,14,487,0,2497,0,175,1558
MSitAE-NOVEMBER-2019,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0,0,866,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RNU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2734,0,0,56,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6094,0,2999,2064,0,0,126,1,2492,0,0,722
MSitAE-NOVEMBER-2019,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,7740,0,0,165,0,0,0,0,21,0,231
MSitAE-NOVEMBER-2019,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0,0,3289,0,0,6,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,345
MSitAE-NOVEMBER-2019,REP,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1085,0,0,1,0,0,0,0,109,0,19
MSitAE-NOVEMBER-2019,RY4,NHS ENGLAND EAST OF ENGLAND (EAST),HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,919,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3242,0,0,9,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6036,0,2118,2290,0,10,196,0,2451,0,0,814
MSitAE-NOVEMBER-2019,NNJ13,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MELTON MOWBRAY,0,0,402,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NJS05,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LOUGHBOROUGH URGENT CARE CENTRE,0,0,4770,0,0,70,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RPA,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MEDWAY NHS FOUNDATION TRUST,8294,0,3723,2646,0,603,924,0,2128,0,0,1458
MSitAE-NOVEMBER-2019,NQ106,NHS ENGLAND EAST OF ENGLAND (EAST),FRYATT HOSPITAL,0,0,550,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6850,0,1032,2331,0,21,798,0,2684,0,13,1456
MSitAE-NOVEMBER-2019,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14347,0,11901,4491,0,519,1070,46,4592,0,0,793
MSitAE-NOVEMBER-2019,Y02428,NHS ENGLAND EAST OF ENGLAND (EAST),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,2059,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RVY,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7974,0,2988,1812,0,46,703,16,2812,0,0,96
MSitAE-NOVEMBER-2019,RL4,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,12382,0,8733,3160,0,152,430,0,3110,0,0,996
MSitAE-NOVEMBER-2019,RTQ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,5549,0,0,20,0,0,0,0,0,21
MSitAE-NOVEMBER-2019,RBK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,7047,0,4067,2038,0,0,348,1,2296,0,0,927
MSitAE-NOVEMBER-2019,RW4,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0,0,2947,0,0,13,0,0,0,0,0,130
MSitAE-NOVEMBER-2019,NQ108,NHS ENGLAND EAST OF ENGLAND (EAST),CLACTON HOSPITAL,0,0,2542,0,0,4,4,0,0,0,0,0
MSitAE-NOVEMBER-2019,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,9644,0,0,182,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9343,0,4131,1850,0,7,752,2,2181,0,148,2405
MSitAE-NOVEMBER-2019,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13091,0,0,2267,0,0,377,9,3082,0,0,1495
MSitAE-NOVEMBER-2019,NNJ14,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OADBY,0,0,2823,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0,0,4834,0,0,12,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RNS,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8861,1057,1621,2960,4,9,705,0,2479,0,0,1336
MSitAE-NOVEMBER-2019,NNJ12,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH,0,0,544,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NNJ15,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),OAKHAM,0,0,391,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RTX,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8178,80,1976,2079,0,35,272,7,2160,0,51,1021
MSitAE-NOVEMBER-2019,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,4563,0,0,29,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NNJ,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0,0,1893,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3456,0,0,126,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,677,0,0,0,0,0,0,0,2,227
MSitAE-NOVEMBER-2019,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,14244,1897,4596,4989,111,86,997,0,4452,21,0,804
MSitAE-NOVEMBER-2019,NQT5F,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1891,0,0,115,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4221,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7651,0,3943,1948,0,33,209,10,2035,0,0,1369
MSitAE-NOVEMBER-2019,RWP,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10867,0,5157,4081,0,13,1189,137,2415,0,0,1146
MSitAE-NOVEMBER-2019,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5828,0,239,337,0,0,1,0,826,0,0,431
MSitAE-NOVEMBER-2019,Y03007,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,0,0,2169,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,10085,0,1497,2871,0,1,534,0,2840,0,0,306
MSitAE-NOVEMBER-2019,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,10825,2054,0,2481,65,0,706,0,3572,10,0,954
MSitAE-NOVEMBER-2019,RBN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10453,0,0,3557,0,0,545,0,4306,0,0,381
MSitAE-NOVEMBER-2019,8J094,NHS ENGLAND MIDLANDS (WEST MIDLANDS),BADGER LTD,0,0,2917,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RBS,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6232,0,0,1286,0,0,0,0,1147,249,0,0
MSitAE-NOVEMBER-2019,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9255,1103,9484,3488,0,116,635,0,2996,0,0,2861
MSitAE-NOVEMBER-2019,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6435,0,7907,2510,0,123,920,12,1978,0,0,313
MSitAE-NOVEMBER-2019,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,670,0,0,12,0,0,0,0,0,0
MSitAE-NOVEMBER-2019,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,951,0,0,5,0,0,0,0,7,298
MSitAE-NOVEMBER-2019,RWE,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20864,1467,0,8122,22,0,2134,2,5084,1,0,3621
MSitAE-NOVEMBER-2019,RDU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",FRIMLEY HEALTH NHS FOUNDATION TRUST,20307,0,0,0,0,0,230,0,6490,0,0,2117
MSitAE-NOVEMBER-2019,RC9,NHS ENGLAND EAST OF ENGLAND (EAST),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9022,0,4985,0,0,0,48,0,3370,0,0,1115
MSitAE-NOVEMBER-2019,RAJ,NHS ENGLAND EAST OF ENGLAND (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6898,0,2089,2203,0,107,185,0,2505,0,362,1171
MSitAE-NOVEMBER-2019,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,2723,0,0,53,0,0,0,0,0,0
