Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-AUGUST-2018,Y02615,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,5441,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1526,0,0,10,0,0,0,0,0,0
MSitAE-AUGUST-2018,NNJ,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0,0,1696,0,0,8,0,0,0,0,0,0
MSitAE-AUGUST-2018,NNF94,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0,0,2404,0,0,10,0,0,0,0,0,0
MSitAE-AUGUST-2018,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0,0,3523,0,0,1,0,0,0,0,0,0
MSitAE-AUGUST-2018,C82009,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0,0,358,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,9,28
MSitAE-AUGUST-2018,Y02428,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,2043,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,NR3,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4343,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4436,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1588,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0,0,384,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,AJN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0,0,361,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0,0,3844,0,0,2,0,0,0,0,0,0
MSitAE-AUGUST-2018,RV9,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0,0,942,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0,0,772,0,0,2,0,0,0,0,0,0
MSitAE-AUGUST-2018,RGN,NHS ENGLAND MIDLANDS AND EAST (EAST),NORTH WEST ANGLIA NHS FOUNDATION TRUST,12395,0,735,1905,0,0,152,0,3583,0,0,869
MSitAE-AUGUST-2018,Y02961,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,2236,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,0,0,3799,0,0,78,0,0,0,0,0,0
MSitAE-AUGUST-2018,ATQ02,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL URGENT CARE CENTRE (COMMUNITY SITE),0,0,2799,0,0,0,0,0,0,0,0,16
MSitAE-AUGUST-2018,M85813,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WIC,0,0,2926,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0,0,664,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0,0,1863,0,0,3,0,0,0,0,0,0
MSitAE-AUGUST-2018,NNF76,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0,0,3261,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,NNF09,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0,0,2569,0,0,10,0,0,0,0,0,0
MSitAE-AUGUST-2018,RQ3,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3663,0,0,48,0,0,0,0,870,0,0,266
MSitAE-AUGUST-2018,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,18378,0,3120,1937,0,0,663,0,4324,0,0,705
MSitAE-AUGUST-2018,RXL,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6559,0,11829,3159,0,67,890,34,2344,0,0,800
MSitAE-AUGUST-2018,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5007,0,471,246,0,0,18,0,1166,0,0,28
MSitAE-AUGUST-2018,Y03094,NHS ENGLAND LONDON,THE JUNCTION HC - UNREGISTERED PATIENTS,0,0,3360,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,Y02572,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0,0,642,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,AXT02,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHAKESPEARE WALK-IN CENTRE,0,0,3242,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0,0,184,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RK5,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8536,0,4290,565,0,40,113,1,2747,0,11,356
MSitAE-AUGUST-2018,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0,0,4430,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,18
MSitAE-AUGUST-2018,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,7358,0,14526,1294,0,154,399,0,2830,0,31,1054
MSitAE-AUGUST-2018,RL4,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,10965,0,7876,1170,0,52,137,2,2592,0,0,1022
MSitAE-AUGUST-2018,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,7298,0,0,10,0,0,0,0,0,0
MSitAE-AUGUST-2018,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,8782,0,0,88,0,0,0,0,0,0
MSitAE-AUGUST-2018,RDD,NHS ENGLAND MIDLANDS AND EAST (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12181,0,0,447,0,0,45,0,3318,0,0,263
MSitAE-AUGUST-2018,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0,0,4813,0,0,7,0,0,0,0,0,0
MSitAE-AUGUST-2018,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,11090,0,0,1392,0,0,178,0,2848,0,0,1377
MSitAE-AUGUST-2018,RBQ,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,241
MSitAE-AUGUST-2018,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11123,0,15488,2011,0,77,417,0,5891,0,0,765
MSitAE-AUGUST-2018,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,8788,2074,0,1053,26,0,96,0,2805,12,0,937
MSitAE-AUGUST-2018,Y03007,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,0,0,2297,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,C82038,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0,0,188,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RCU,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3363,0,0,47,0,0,0,0,430,0,0,279
MSitAE-AUGUST-2018,RD3,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),POOLE HOSPITAL NHS FOUNDATION TRUST,5921,0,2272,761,0,2,95,0,1767,0,0,1286
MSitAE-AUGUST-2018,RFR,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),THE ROTHERHAM NHS FOUNDATION TRUST,7842,0,0,977,0,0,114,0,1499,0,0,538
MSitAE-AUGUST-2018,8J094,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BADGER LTD,0,0,2930,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RR8,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),LEEDS TEACHING HOSPITALS NHS TRUST,16021,0,3403,2415,0,6,727,0,5039,0,0,1509
MSitAE-AUGUST-2018,RLN,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,8043,2200,2823,1337,43,7,148,0,2835,39,0,756
MSitAE-AUGUST-2018,RL1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,21
MSitAE-AUGUST-2018,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,9921,754,2037,2154,0,2,574,0,3392,0,3,1413
MSitAE-AUGUST-2018,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6788,0,3805,1352,0,0,437,0,2670,0,0,628
MSitAE-AUGUST-2018,RR7,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,7502,0,2436,446,0,0,72,0,1774,0,0,356
MSitAE-AUGUST-2018,RY7,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WIRRAL COMMUNITY NHS FOUNDATION TRUST,0,0,4370,0,0,3,0,0,0,0,0,0
MSitAE-AUGUST-2018,RJR,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6068,0,592,843,0,2,385,0,1800,0,0,649
MSitAE-AUGUST-2018,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,4601,0,1277,1084,0,0,203,0,1199,0,0,634
MSitAE-AUGUST-2018,Y02533,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0,0,291,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,2213,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,Y03645,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0,0,474,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0,0,1438,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RWE,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18073,1812,0,4682,26,0,1193,0,4543,20,0,3276
MSitAE-AUGUST-2018,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13043,1164,0,2827,7,0,1082,0,3379,28,0,414
MSitAE-AUGUST-2018,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,3142,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RXF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,16852,0,3408,2869,0,122,620,0,3894,0,169,928
MSitAE-AUGUST-2018,RNA,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),THE DUDLEY GROUP NHS FOUNDATION TRUST,8360,0,4972,1622,0,25,355,0,2298,0,0,905
MSitAE-AUGUST-2018,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9285,0,978,1930,0,16,913,1,2504,0,0,1261
MSitAE-AUGUST-2018,RLQ,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WYE VALLEY NHS TRUST,5004,0,401,1224,0,0,246,0,1327,0,0,248
MSitAE-AUGUST-2018,RWD,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12383,0,1359,3812,0,0,1052,0,3711,0,0,1021
MSitAE-AUGUST-2018,RPA,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MEDWAY NHS FOUNDATION TRUST,7566,0,2502,2125,0,0,992,10,2038,0,0,1088
MSitAE-AUGUST-2018,Y03571,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0,0,5714,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RXW,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9372,0,1856,2812,0,15,683,0,2472,0,45,2200
MSitAE-AUGUST-2018,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0,0,3190,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,AC008,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),ROSSENDALE MINOR INJURIES UNIT,0,0,1075,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,9780,0,0,103,0,1,0,0,1,0
MSitAE-AUGUST-2018,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0,0,1642,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RBA,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6457,0,0,736,0,0,54,0,2189,0,0,1309
MSitAE-AUGUST-2018,Y03051,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASTINGS MED P & WALKIN,0,0,2076,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0,0,1394,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,8538,0,1885,1336,0,1,142,0,2527,0,0,217
MSitAE-AUGUST-2018,NMH01,NHS ENGLAND MIDLANDS AND EAST (EAST),NORWICH PRACTICES LTD,0,0,5597,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RC1,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),BEDFORD HOSPITAL NHS TRUST,6290,0,141,819,0,0,65,0,1908,0,0,237
MSitAE-AUGUST-2018,RBT,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5528,0,1991,965,0,2,0,0,2422,0,0,713
MSitAE-AUGUST-2018,RMP,NHS ENGLAND NORTH (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6807,0,4577,569,0,0,80,0,1713,0,0,357
MSitAE-AUGUST-2018,RP5,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,11268,0,2905,1041,0,0,225,0,3294,0,349,1047
MSitAE-AUGUST-2018,RJE,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15000,478,5703,2005,0,24,236,0,5663,0,0,2617
MSitAE-AUGUST-2018,RTR,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10832,0,2112,702,0,0,207,0,2323,0,10,2229
MSitAE-AUGUST-2018,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6242,0,892,1291,0,6,498,0,2564,0,26,992
MSitAE-AUGUST-2018,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11456,1867,5625,2619,21,33,454,0,4067,83,3,678
MSitAE-AUGUST-2018,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1106,0,0,0,0,0,0,0,27,401
MSitAE-AUGUST-2018,RN3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6603,0,4777,776,0,20,394,2,2163,0,0,1306
MSitAE-AUGUST-2018,RAE,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9826,0,996,1479,0,10,194,0,3440,0,111,1118
MSitAE-AUGUST-2018,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0,0,195,0,0,1,0,0,0,0,0,0
MSitAE-AUGUST-2018,RGT,NHS ENGLAND MIDLANDS AND EAST (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9662,0,3552,1550,0,2,88,0,3373,0,19,596
MSitAE-AUGUST-2018,NLT02,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),CLEVEDON HOSPITAL,0,0,1250,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2018,RRF,NHS ENGLAND NORTH (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6948,0,590,631,0,0,211,0,2496,0,0,442
MSitAE-AUGUST-2018,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12709,0,2226,1287,0,1,321,0,4255,0,0,427
MSitAE-AUGUST-2018,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,17436,0,0,78,0,0,0,0,0,0
MSitAE-AUGUST-2018,R0A,NHS ENGLAND NORTH (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,19925,3594,8600,3369,44,45,567,0,6615,189,152,1273
MSitAE-AUGUST-2018,RWP,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10358,0,6026,3856,0,17,1276,10,3093,0,0,944
MSitAE-AUGUST-2018,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5084,0,7486,2349,0,15,143,0,1875,0,0,126
MSitAE-AUGUST-2018,RQ6,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,7576,1815,9689,2164,9,0,334,0,2568,32,0,1026
MSitAE-AUGUST-2018,RXK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13242,1254,2837,2984,15,0,273,0,3151,30,0,564
MSitAE-AUGUST-2018,RW1,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,753,0,0,0,0,0,0,0,5,182
MSitAE-AUGUST-2018,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,11960,0,11471,2363,0,184,401,0,4306,0,0,418
MSitAE-AUGUST-2018,RTF,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8938,0,8927,345,0,29,1,0,4218,0,29,637
MSitAE-AUGUST-2018,RYG,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,12,76
MSitAE-AUGUST-2018,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8488,1475,2537,1787,113,18,123,1,3027,12,8,1795
MSitAE-AUGUST-2018,RTV,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,1711,0,0,2,0,0,0,0,0,0
MSitAE-AUGUST-2018,NLO10,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OADBY & WIGSTON URGENT CARE CENTRE,0,0,2177,0,0,14,0,0,0,0,0,0
MSitAE-AUGUST-2018,RCX,NHS ENGLAND MIDLANDS AND EAST (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6051,0,0,1087,0,0,418,1,2211,0,0,777
MSitAE-AUGUST-2018,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0,0,3219,0,0,32,0,0,0,0,0,0
MSitAE-AUGUST-2018,RY5,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,12161,0,0,214,0,0,0,0,0,2
MSitAE-AUGUST-2018,RBS,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3873,0,0,62,0,0,0,0,857,0,0,277
MSitAE-AUGUST-2018,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,12361,0,0,1003,0,0,46,0,3714,0,0,1378
